日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2020-12-03,300911,70.0,64.09,72.8,63.57,179428,1231333968.0,37.91,163.2,39.74,70.95
2020-12-04,300911,57.5,56.0,61.44,55.68,132256,766748176.0,8.99,-12.62,-8.09,52.3
2020-12-07,300911,55.0,52.86,55.0,52.63,91637,490656048.0,4.23,-5.61,-3.14,36.23
2020-12-08,300911,52.8,53.5,54.27,52.13,74721,398401728.0,4.05,1.21,0.64,29.55
2020-12-09,300911,52.7,54.96,58.08,51.8,113981,626592768.0,11.74,2.73,1.46,45.07
2020-12-10,300911,53.0,50.1,53.5,49.9,86851,447015712.0,6.55,-8.84,-4.86,34.34
2020-12-11,300911,50.53,50.0,52.2,49.95,59039,301590160.0,4.49,-0.2,-0.1,23.35
2020-12-14,300911,48.6,50.88,51.47,48.21,60316,299230640.0,6.52,1.76,0.88,23.85
2020-12-15,300911,50.34,49.99,51.44,49.72,44886,226872332.0,3.38,-1.75,-0.89,17.75
2020-12-16,300911,50.0,47.3,50.21,46.91,53331,257300891.0,6.6,-5.38,-2.69,21.09
2020-12-17,300911,47.15,48.53,49.49,46.45,46123,221919459.0,6.43,2.6,1.23,18.24
2020-12-18,300911,47.94,46.55,47.94,46.52,38403,180901460.0,2.93,-4.08,-1.98,15.19
2020-12-21,300911,46.55,46.65,47.08,45.6,31961,148048586.0,3.18,0.21,0.1,12.64
2020-12-22,300911,46.18,43.9,46.37,43.84,42283,190351990.0,5.42,-5.89,-2.75,16.72
2020-12-23,300911,43.8,43.38,44.0,42.45,38515,166260553.0,3.53,-1.18,-0.52,15.23
2020-12-24,300911,43.3,42.0,44.37,41.73,30519,130316407.0,6.09,-3.18,-1.38,12.07
2020-12-25,300911,42.03,41.79,43.12,41.77,26696,113158256.0,3.21,-0.5,-0.21,10.56
2020-12-28,300911,41.5,39.8,41.5,39.52,31388,126390712.0,4.74,-4.76,-1.99,12.41
2020-12-29,300911,39.88,39.12,40.73,38.95,27226,108129537.0,4.47,-1.71,-0.68,10.77
2020-12-30,300911,39.4,41.51,42.22,39.0,39992,161900858.0,8.23,6.11,2.39,15.81
2020-12-31,300911,41.0,41.75,44.55,40.7,43618,185613023.0,9.27,0.58,0.24,17.25
2021-01-04,300911,42.5,44.4,45.63,42.0,50122,220091889.0,8.69,6.35,2.65,19.82
2021-01-05,300911,42.97,43.75,45.2,42.7,37319,163847892.0,5.63,-1.46,-0.65,14.76
2021-01-06,300911,44.5,43.85,45.3,43.16,32315,142812892.0,4.89,0.23,0.1,12.78
2021-01-07,300911,43.01,40.39,43.25,39.98,36776,152540035.0,7.46,-7.89,-3.46,14.54
2021-01-08,300911,40.43,44.55,44.66,40.0,52009,223003848.0,11.54,10.3,4.16,20.57
2021-01-11,300911,44.37,45.0,47.0,43.57,58654,266518802.0,7.7,1.01,0.45,23.19
2021-01-12,300911,44.52,42.6,44.99,41.76,43706,188258694.0,7.18,-5.33,-2.4,17.28
2021-01-13,300911,42.77,41.22,44.18,41.2,35835,153276332.0,7.0,-3.24,-1.38,14.17
2021-01-14,300911,41.3,41.68,42.31,39.1,31810,130229884.0,7.79,1.12,0.46,12.58
2021-01-15,300911,41.5,45.27,46.88,41.18,60652,271040384.0,13.68,8.61,3.59,23.98
2021-01-18,300911,44.67,45.88,46.95,44.67,56194,258736184.0,5.04,1.35,0.61,22.22
2021-01-19,300911,45.41,47.28,49.42,45.41,62399,299668000.0,8.74,3.05,1.4,24.67
2021-01-20,300911,46.5,48.5,50.2,45.61,64547,307585104.0,9.71,2.58,1.22,25.52
2021-01-21,300911,47.25,45.82,48.0,45.58,50100,234154538.0,4.99,-5.53,-2.68,19.81
2021-01-22,300911,45.95,46.0,47.88,45.46,38285,178786414.0,5.28,0.39,0.18,15.14
2021-01-25,300911,45.66,48.56,48.78,43.95,51423,240093818.0,10.5,5.57,2.56,20.33
2021-01-26,300911,48.01,46.15,49.99,45.75,51319,246571061.0,8.73,-4.96,-2.41,20.29
2021-01-27,300911,44.97,47.2,47.9,44.7,31051,144839316.0,6.93,2.28,1.05,12.28
2021-01-28,300911,46.6,42.8,46.6,42.8,38154,170297502.0,8.05,-9.32,-4.4,15.09
2021-01-29,300911,43.61,43.8,43.9,41.32,26780,114992604.0,6.03,2.34,1.0,10.59
