日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2017-08-17,002892,21.07,25.29,25.29,21.07,86,216861.0,24.03,44.02,7.73,0.05
2017-08-18,002892,27.82,27.82,27.82,27.82,33,90442.0,0.0,10.0,2.53,0.02
2017-08-21,002892,30.6,30.6,30.6,30.6,91,277389.0,0.0,9.99,2.78,0.05
2017-08-22,002892,33.66,33.66,33.66,33.66,79,265914.0,0.0,10.0,3.06,0.04
2017-08-23,002892,37.03,37.03,37.03,37.03,189,698570.0,0.0,10.01,3.37,0.11
2017-08-24,002892,40.73,40.73,40.73,40.73,1089,4437411.0,0.0,9.99,3.7,0.62
2017-08-25,002892,44.8,44.8,44.8,44.8,1659,7433888.0,0.0,9.99,4.07,0.94
2017-08-28,002892,49.28,49.28,49.28,49.28,615,3029537.0,0.0,10.0,4.48,0.35
2017-08-29,002892,54.21,54.21,54.21,54.21,1403,7607668.0,0.0,10.0,4.93,0.8
2017-09-01,002892,59.63,59.63,59.63,59.63,5941,35427793.0,0.0,10.0,5.42,3.38
2017-09-04,002892,62.66,65.59,65.59,60.12,123676,778473840.0,9.17,9.99,5.96,70.27
2017-09-05,002892,59.08,59.03,61.5,59.03,78283,467197808.0,3.77,-10.0,-6.56,44.48
2017-09-06,002892,56.7,56.01,58.85,54.18,55946,315203680.0,7.91,-5.12,-3.02,31.79
2017-09-07,002892,56.0,57.19,58.83,55.98,51084,295066880.0,5.09,2.11,1.18,29.03
2017-09-08,002892,55.2,53.48,56.48,52.5,48373,263706220.0,6.96,-6.49,-3.71,27.48
2017-09-11,002892,54.1,56.57,56.83,53.0,41853,231407297.0,7.16,5.78,3.09,23.78
2017-09-12,002892,55.72,57.75,60.8,55.01,54013,313475056.0,10.24,2.09,1.18,30.69
2017-09-13,002892,56.0,59.5,60.5,55.55,57231,335797872.0,8.57,3.03,1.75,32.52
2017-09-14,002892,59.12,56.54,59.5,56.2,44818,258047073.0,5.55,-4.97,-2.96,25.46
