日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2020-10-22,688788,222.0,219.51,249.8,217.78,123918,2854030256.0,30.2,107.01,113.47,74.51
2020-10-23,688788,226.5,197.0,227.0,196.0,71329,1484511072.0,14.12,-10.25,-22.51,42.89
2020-10-26,688788,190.02,184.0,191.42,180.33,42643,791753360.0,5.63,-6.6,-13.0,25.64
2020-10-27,688788,184.0,186.53,195.79,183.61,32871,623322864.0,6.62,1.38,2.53,19.76
2020-10-28,688788,180.0,183.01,188.88,177.5,26962,489521328.0,6.1,-1.89,-3.52,16.21
2020-10-29,688788,181.01,187.88,188.74,175.4,32706,594677872.0,7.29,2.66,4.87,19.67
2020-10-30,688788,188.0,189.49,200.46,186.0,36286,704533088.0,7.7,0.86,1.61,21.82
2020-11-02,688788,190.51,192.0,198.49,187.1,21892,423379104.0,6.01,1.32,2.51,13.16
2020-11-03,688788,193.56,201.5,202.5,191.11,21823,433107152.0,5.93,4.95,9.5,13.12
2020-11-04,688788,203.88,209.5,213.79,203.88,24993,523247888.0,4.92,3.97,8.0,15.03
2020-11-05,688788,207.4,204.3,213.69,203.25,21917,454852176.0,4.98,-2.48,-5.2,13.18
2020-11-06,688788,205.8,206.86,208.55,202.01,14148,290305568.0,3.2,1.25,2.56,8.51
2020-11-09,688788,210.0,211.4,214.89,205.5,21212,446563056.0,4.54,2.19,4.54,12.75
2020-11-10,688788,209.31,195.99,210.9,195.99,20684,418154928.0,7.05,-7.29,-15.41,12.44
2020-11-11,688788,195.05,188.01,196.89,186.19,16852,321092048.0,5.46,-4.07,-7.98,10.13
2020-11-12,688788,190.0,188.58,192.67,188.25,10849,206681228.0,2.35,0.3,0.57,6.52
2020-11-13,688788,188.9,201.0,202.5,185.2,16352,317799744.0,9.17,6.59,12.42,9.83
2020-11-16,688788,201.0,202.8,204.96,196.91,12045,242381593.0,4.0,0.9,1.8,7.24
2020-11-17,688788,203.24,199.0,204.74,196.8,8938,178567300.0,3.92,-1.87,-3.8,5.37
2020-11-18,688788,198.19,208.8,215.16,198.19,15788,330910656.0,8.53,4.92,9.8,9.49
2020-11-19,688788,207.92,214.32,218.33,205.42,15855,337483168.0,6.18,2.64,5.52,9.53
2020-11-20,688788,215.7,210.0,216.8,207.34,12962,274175568.0,4.41,-2.02,-4.32,7.79
2020-11-23,688788,209.98,217.0,219.88,205.0,15606,332480512.0,7.09,3.33,7.0,9.38
2020-11-24,688788,215.65,224.8,226.01,215.2,14448,320891680.0,4.98,3.59,7.8,8.69
2020-11-25,688788,224.0,221.7,227.75,219.3,9674,215670288.0,3.76,-1.38,-3.1,5.82
2020-11-26,688788,222.0,222.8,227.46,219.97,9175,205184021.0,3.38,0.5,1.1,5.52
2020-11-27,688788,219.74,223.53,226.8,215.88,12567,277953040.0,4.9,0.33,0.73,7.56
2020-11-30,688788,223.0,228.84,233.8,222.03,8945,205822096.0,5.27,2.38,5.31,5.38
2020-12-01,688788,227.5,229.0,234.0,227.0,9181,211526423.0,3.06,0.07,0.16,5.52
2020-12-02,688788,228.72,220.98,233.2,220.58,13506,305776448.0,5.51,-3.5,-8.02,8.12
2020-12-03,688788,219.0,227.6,234.66,219.0,12799,291511936.0,7.09,3.0,6.62,7.7
2020-12-04,688788,227.98,240.0,241.48,227.8,12962,305481888.0,6.01,5.45,12.4,7.79
2020-12-07,688788,239.9,231.6,244.74,230.66,10831,255153544.0,5.87,-3.5,-8.4,6.51
2020-12-08,688788,234.08,235.92,240.3,231.21,7567,179231654.0,3.92,1.87,4.32,4.55
2020-12-09,688788,237.35,228.25,241.0,227.0,7798,182164188.0,5.93,-3.25,-7.67,4.69
2020-12-10,688788,227.5,224.5,233.49,222.37,11373,257825140.0,4.87,-1.64,-3.75,6.84
2020-12-11,688788,224.42,214.4,227.87,213.39,11646,256582557.0,6.45,-4.5,-10.1,7.0
2020-12-14,688788,213.85,211.28,215.56,207.35,10395,219789236.0,3.83,-1.46,-3.12,6.25
2020-12-15,688788,210.1,211.6,216.46,208.57,7706,163717891.0,3.73,0.15,0.32,4.63
2020-12-16,688788,210.62,195.5,212.6,195.25,15544,314345184.0,8.2,-7.61,-16.1,9.35
2020-12-17,688788,193.73,191.85,195.5,186.86,12646,240866604.0,4.42,-1.87,-3.65,7.6
2020-12-18,688788,192.6,187.0,196.69,185.16,11489,218673213.0,6.01,-2.53,-4.85,6.91
2020-12-21,688788,185.52,187.45,192.78,185.52,13455,254357111.0,3.88,0.24,0.45,8.09
2020-12-22,688788,187.99,185.26,189.8,179.0,13818,255292643.0,5.76,-1.17,-2.19,8.31
2020-12-23,688788,185.25,194.8,196.66,181.3,14697,279025808.0,8.29,5.15,9.54,8.84
2020-12-24,688788,194.8,190.6,200.77,190.6,14270,279117360.0,5.22,-2.16,-4.2,8.58
2020-12-25,688788,188.2,183.0,189.8,181.88,11283,207918647.0,4.16,-3.99,-7.6,6.78
2020-12-28,688788,182.0,146.4,182.0,146.4,34076,541753008.0,19.45,-20.0,-36.6,20.49
2020-12-29,688788,138.0,128.11,139.5,120.63,31565,408418128.0,12.89,-12.49,-18.29,18.98
2020-12-30,688788,128.0,133.0,138.49,127.0,21558,288312176.0,8.97,3.82,4.89,12.96
2020-12-31,688788,134.49,133.3,138.5,131.27,13475,180990025.0,5.44,0.23,0.3,8.1
2021-01-04,688788,134.84,142.78,143.7,133.8,16529,231931805.0,7.43,7.11,9.48,9.94
2021-01-05,688788,142.78,142.4,144.99,138.11,10198,144205591.0,4.82,-0.27,-0.38,6.13
2021-01-06,688788,140.97,139.0,142.9,138.05,8810,124093318.0,3.41,-2.39,-3.4,5.3
2021-01-07,688788,138.32,132.26,140.5,130.41,12871,171737276.0,7.26,-4.85,-6.74,7.74
2021-01-08,688788,132.22,124.8,132.41,124.8,11406,145582612.0,5.75,-5.64,-7.46,6.86
2021-01-11,688788,123.0,121.06,126.47,118.0,16526,199716676.0,6.79,-3.0,-3.74,9.94
2021-01-12,688788,121.99,120.92,123.31,118.88,10322,124943195.0,3.66,-0.12,-0.14,6.21
2021-01-13,688788,121.7,111.0,121.84,109.88,19764,225214411.0,9.89,-8.2,-9.92,11.88
2021-01-14,688788,110.12,115.66,117.71,107.1,14604,165041862.0,9.56,4.2,4.66,8.78
2021-01-15,688788,115.88,119.79,121.4,114.09,13507,158864688.0,6.32,3.57,4.13,8.12
2021-01-18,688788,119.98,129.21,131.1,119.0,16738,212049199.0,10.1,7.86,9.42,10.06
2021-01-19,688788,128.99,130.31,133.0,126.0,11078,144859974.0,5.42,0.85,1.1,6.66
2021-01-20,688788,130.4,129.99,131.87,127.12,10195,132085730.0,3.65,-0.25,-0.32,6.13
2021-01-21,688788,129.33,124.2,131.59,124.1,13740,173448342.0,5.76,-4.45,-5.79,8.26
2021-01-22,688788,125.45,122.46,126.89,122.0,9767,120968227.0,3.94,-1.4,-1.74,5.87
2021-01-25,688788,122.0,122.21,126.72,118.16,7290,89486516.0,6.99,-0.2,-0.25,4.38
2021-01-26,688788,121.13,120.51,123.87,119.13,5196,62562227.0,3.88,-1.39,-1.7,3.12
2021-01-27,688788,120.59,119.13,120.59,116.58,5115,60641175.0,3.33,-1.15,-1.38,3.08
2021-01-28,688788,117.0,117.27,123.6,116.8,6135,73874828.0,5.71,-1.56,-1.86,3.69
2021-01-29,688788,117.3,118.7,123.53,116.0,8731,104198589.0,6.42,1.22,1.43,5.25
2021-02-01,688788,117.0,122.57,122.57,115.61,6686,79632013.0,5.86,3.26,3.87,4.02
2021-02-02,688788,121.0,126.77,131.98,120.02,10425,133600811.0,9.76,3.43,4.2,6.27
2021-02-03,688788,126.13,116.99,128.93,116.88,9457,114966919.0,9.51,-7.71,-9.78,5.69
2021-02-04,688788,116.99,113.98,118.86,110.98,6842,78367572.0,6.74,-2.57,-3.01,4.11
2021-02-05,688788,115.5,116.0,120.7,114.76,8250,97183019.0,5.21,1.77,2.02,4.96
2021-02-08,688788,116.96,115.56,118.76,114.02,3756,43676516.0,4.09,-0.38,-0.44,2.26
2021-02-09,688788,120.0,124.06,124.96,119.36,7190,88216137.0,4.85,7.36,8.5,4.32
2021-02-10,688788,123.5,122.6,124.45,120.0,5576,68152468.0,3.59,-1.18,-1.46,3.35
2021-02-18,688788,123.5,125.5,129.65,123.5,5159,65218537.0,5.02,2.37,2.9,3.1
2021-02-19,688788,126.0,127.9,129.95,126.0,4863,61968961.0,3.15,1.91,2.4,2.92
2021-02-22,688788,128.68,124.33,130.0,124.0,6888,87598434.0,4.69,-2.79,-3.57,4.14
2021-02-23,688788,123.0,123.34,123.99,119.0,5378,65443905.0,4.01,-0.8,-0.99,3.23
2021-02-24,688788,123.35,124.45,126.81,122.0,4729,58939632.0,3.9,0.9,1.11,2.84
2021-02-25,688788,124.4,120.8,125.3,120.28,3747,45812316.0,4.03,-2.93,-3.65,2.25
2021-02-26,688788,121.8,123.88,125.8,121.8,5180,64373388.0,3.31,2.55,3.08,3.11
2021-03-01,688788,116.0,120.49,122.87,114.0,11837,139806577.0,7.16,-2.74,-3.39,7.12
2021-03-02,688788,122.47,115.6,123.92,115.6,5863,69849315.0,6.91,-4.06,-4.89,3.53
2021-03-03,688788,116.33,116.6,117.99,115.25,4858,56685839.0,2.37,0.87,1.0,2.92
2021-03-04,688788,115.62,114.58,118.0,114.11,4118,47673987.0,3.34,-1.73,-2.02,2.48
2021-03-05,688788,114.01,115.5,115.85,112.12,3100,35386874.0,3.26,0.8,0.92,1.86
2021-03-08,688788,115.86,111.88,116.53,111.2,4974,56266649.0,4.61,-3.13,-3.62,2.99
2021-03-09,688788,111.8,107.27,111.86,107.0,5153,56026284.0,4.34,-4.12,-4.61,3.1
2021-03-10,688788,108.4,105.62,110.68,105.5,4710,50385304.0,4.83,-1.54,-1.65,2.83
2021-03-11,688788,105.06,105.6,106.58,103.51,3604,37774496.0,2.91,-0.02,-0.02,2.17
2021-03-12,688788,106.0,105.28,108.76,105.21,3403,36322830.0,3.36,-0.3,-0.32,2.05
2021-03-15,688788,105.2,101.74,105.79,101.17,4391,45104955.0,4.39,-3.36,-3.54,2.64
2021-03-16,688788,101.45,100.72,102.88,98.9,3788,38093003.0,3.91,-1.0,-1.02,2.28
2021-03-17,688788,100.0,102.07,102.59,99.66,2140,21726927.0,2.91,1.34,1.35,1.29
2021-03-18,688788,101.39,101.0,102.14,100.78,3053,30883561.0,1.33,-1.05,-1.07,1.84
2021-03-19,688788,101.0,102.8,104.4,99.22,4543,46672009.0,5.13,1.78,1.8,2.73
2021-03-22,688788,103.2,106.05,107.11,101.92,4173,43674350.0,5.05,3.16,3.25,2.51
2021-03-23,688788,107.0,108.9,113.8,107.0,7179,79407994.0,6.41,2.69,2.85,4.32
2021-03-24,688788,108.11,104.75,109.6,104.3,3873,41236587.0,4.87,-3.81,-4.15,2.33
2021-03-25,688788,104.38,102.5,106.49,102.22,3141,32658998.0,4.08,-2.15,-2.25,1.89
2021-03-26,688788,103.36,102.8,103.77,102.34,3180,32737095.0,1.4,0.29,0.3,1.91
2021-03-29,688788,103.21,102.29,103.68,101.83,2814,28881179.0,1.8,-0.5,-0.51,1.69
2021-03-30,688788,101.88,100.63,103.57,100.54,3681,37502958.0,2.96,-1.62,-1.66,2.21
2021-03-31,688788,100.45,99.0,100.93,98.0,4393,43683739.0,2.91,-1.62,-1.63,2.64
2021-04-01,688788,98.87,100.1,100.5,98.26,2594,25790479.0,2.26,1.11,1.1,1.56
2021-04-02,688788,100.11,103.26,103.4,99.12,4091,41787454.0,4.28,3.16,3.16,2.46
2021-04-06,688788,103.99,103.65,104.0,102.18,2272,23429672.0,1.76,0.38,0.39,1.37
2021-04-07,688788,103.02,104.61,105.58,103.02,3342,34899089.0,2.47,0.93,0.96,2.01
2021-04-08,688788,104.6,102.81,105.5,102.59,2787,28937739.0,2.78,-1.72,-1.8,1.68
2021-04-09,688788,102.87,102.13,103.5,101.75,2257,23109064.0,1.7,-0.66,-0.68,1.36
2021-04-12,688788,101.11,98.5,102.54,98.38,3794,37875400.0,4.07,-3.55,-3.63,2.28
2021-04-13,688788,98.8,99.97,100.77,98.11,2239,22313996.0,2.7,1.49,1.47,1.35
2021-04-14,688788,100.33,99.84,100.34,99.09,1671,16693999.0,1.25,-0.13,-0.13,1.01
2021-04-15,688788,100.47,97.15,100.47,96.24,3786,36792043.0,4.24,-2.69,-2.69,2.28
2021-04-16,688788,97.03,100.63,100.95,96.81,3825,37867264.0,4.26,3.58,3.48,2.3
2021-04-19,688788,104.47,110.77,112.3,104.47,11540,125929624.0,7.78,10.08,10.14,6.94
2021-04-20,688788,114.3,109.11,114.3,108.3,8458,94024183.0,5.42,-1.5,-1.66,5.09
2021-04-21,688788,109.5,109.11,111.31,108.0,6022,66055799.0,3.03,0.0,0.0,3.62
2021-04-22,688788,109.1,106.5,109.1,105.74,8092,86380417.0,3.08,-2.39,-2.61,4.65
2021-04-23,688788,106.51,104.61,106.51,104.61,4873,51330878.0,1.78,-1.77,-1.89,2.8
2021-04-26,688788,103.71,104.56,107.2,103.71,5089,53654709.0,3.34,-0.05,-0.05,2.92
2021-04-27,688788,103.98,102.32,104.88,101.0,5011,51351750.0,3.71,-2.14,-2.24,2.88
2021-04-28,688788,102.78,102.52,103.48,101.02,3243,33256379.0,2.4,0.2,0.2,1.86
2021-04-29,688788,102.52,103.24,105.72,101.93,3734,38729517.0,3.7,0.7,0.72,2.15
2021-04-30,688788,103.28,100.5,103.29,100.18,4219,42679973.0,3.01,-2.65,-2.74,2.42
2021-05-06,688788,101.0,100.56,101.55,99.7,2376,23914111.0,1.84,0.06,0.06,1.37
2021-05-07,688788,101.29,99.02,101.29,99.02,2963,29632302.0,2.26,-1.53,-1.54,1.7
2021-05-10,688788,99.01,97.5,99.5,97.38,3388,33305706.0,2.14,-1.54,-1.52,1.95
2021-05-11,688788,97.5,99.71,99.97,97.5,2953,29169316.0,2.53,2.27,2.21,1.7
2021-05-12,688788,99.6,99.76,100.29,98.31,3095,30714088.0,1.99,0.05,0.05,1.78
2021-05-13,688788,99.13,100.41,101.86,99.12,3411,34374335.0,2.75,0.65,0.65,1.96
2021-05-14,688788,100.92,103.28,103.28,100.32,4252,43510280.0,2.95,2.86,2.87,2.44
2021-05-17,688788,103.35,106.69,109.57,103.35,8875,94599550.0,6.02,3.3,3.41,5.1
2021-05-18,688788,106.0,110.6,111.6,105.22,8868,96833582.0,5.98,3.66,3.91,5.09
2021-05-19,688788,109.64,116.95,118.8,109.64,12268,141838880.0,8.28,5.74,6.35,7.05
2021-05-20,688788,116.0,117.3,119.31,115.2,9789,114834549.0,3.51,0.3,0.35,5.62
2021-05-21,688788,117.3,124.01,128.28,116.5,11764,144030459.0,10.04,5.72,6.71,6.76
2021-05-24,688788,123.18,129.54,129.8,123.02,10052,128664165.0,5.47,4.46,5.53,5.78
2021-05-25,688788,132.02,130.39,135.0,127.0,13540,177307810.0,6.18,0.66,0.85,7.78
2021-05-26,688788,130.0,129.55,132.25,127.56,9695,125412679.0,3.6,-0.64,-0.84,5.57
2021-05-27,688788,128.99,137.98,139.98,128.48,12520,170702837.0,8.88,6.51,8.43,7.19
2021-05-28,688788,137.5,140.01,140.7,135.13,9866,136463097.0,4.04,1.47,2.03,5.67
2021-05-31,688788,140.03,142.57,143.5,135.99,8495,119646610.0,5.36,1.83,2.56,4.88
2021-06-01,688788,141.99,136.55,144.88,136.53,10422,145740204.0,5.86,-4.22,-6.02,5.99
2021-06-02,688788,136.52,135.88,140.99,135.06,10884,150390457.0,4.34,-0.49,-0.67,6.25
2021-06-03,688788,136.34,131.52,137.87,130.61,9590,128296523.0,5.34,-3.21,-4.36,5.51
2021-06-04,688788,131.46,134.6,135.9,131.46,6618,88835492.0,3.38,2.34,3.08,3.8
2021-06-07,688788,135.81,136.0,139.99,135.18,5512,75650072.0,3.57,1.04,1.4,3.17
2021-06-08,688788,136.1,130.98,136.11,129.99,7727,102317375.0,4.5,-3.69,-5.02,4.44
2021-06-09,688788,132.4,134.46,140.68,131.06,8783,120597092.0,7.34,2.66,3.48,5.05
2021-06-10,688788,134.97,137.7,138.65,133.01,6573,89632063.0,4.19,2.41,3.24,3.78
2021-06-11,688788,138.0,132.51,138.0,132.5,7219,96678509.0,3.99,-3.77,-5.19,4.15
2021-06-15,688788,132.49,133.29,135.64,130.68,4672,62372254.0,3.74,0.59,0.78,2.68
2021-06-16,688788,133.29,127.51,135.87,125.48,7071,91660753.0,7.8,-4.34,-5.78,4.06
2021-06-17,688788,128.11,131.98,132.36,127.18,5641,73028188.0,4.06,3.51,4.47,3.24
2021-06-18,688788,132.23,132.14,133.33,130.69,3843,50817385.0,2.0,0.12,0.16,2.21
2021-06-21,688788,132.16,137.93,139.39,132.0,8699,119270914.0,5.59,4.38,5.79,5.0
2021-06-22,688788,139.2,133.65,139.2,131.7,10270,138363038.0,5.44,-3.1,-4.28,5.9
2021-06-23,688788,132.14,134.0,135.78,132.14,5359,71804784.0,2.72,0.26,0.35,3.08
2021-06-24,688788,133.61,130.83,137.36,130.56,5936,79015344.0,5.07,-2.37,-3.17,3.41
2021-06-25,688788,130.0,132.69,133.45,130.0,4557,60083825.0,2.64,1.42,1.86,2.62
2021-06-28,688788,132.69,140.8,140.94,132.63,12177,168572885.0,6.26,6.11,8.11,7.0
2021-06-29,688788,143.5,138.2,150.18,137.5,16296,234882730.0,9.01,-1.85,-2.6,9.36
2021-06-30,688788,137.28,145.38,148.5,136.33,13573,195944802.0,8.81,5.2,7.18,7.8
2021-07-01,688788,147.0,143.16,152.47,142.8,11044,161877014.0,6.65,-1.53,-2.22,6.35
2021-07-02,688788,143.29,144.19,150.0,142.03,12281,179405951.0,5.57,0.72,1.03,7.06
2021-07-05,688788,143.3,139.42,144.98,136.5,10758,150419163.0,5.88,-3.31,-4.77,6.18
2021-07-06,688788,139.65,130.56,139.65,128.88,13026,173509668.0,7.72,-6.35,-8.86,7.48
2021-07-07,688788,129.88,132.08,133.96,129.5,7240,95621847.0,3.42,1.16,1.52,4.16
2021-07-08,688788,131.9,130.7,135.2,126.8,9917,130069352.0,6.36,-1.04,-1.38,5.7
2021-07-09,688788,130.5,128.63,131.77,126.64,6877,88334260.0,3.93,-1.58,-2.07,3.95
2021-07-12,688788,129.19,137.69,138.96,129.0,10810,146697414.0,7.74,7.04,9.06,6.21
2021-07-13,688788,137.69,135.38,142.0,134.01,8104,111292057.0,5.8,-1.68,-2.31,4.66
2021-07-14,688788,135.87,128.99,135.87,128.58,9273,121719813.0,5.38,-4.72,-6.39,5.33
2021-07-15,688788,128.47,129.79,130.29,124.51,8588,109540016.0,4.48,0.62,0.8,4.93
2021-07-16,688788,129.72,129.85,133.54,128.75,7064,92530502.0,3.69,0.05,0.06,4.06
2021-07-19,688788,130.75,130.02,133.3,128.59,4548,59424115.0,3.63,0.13,0.17,2.61
2021-07-20,688788,128.72,130.15,130.58,126.99,5128,65974781.0,2.76,0.1,0.13,2.95
2021-07-21,688788,129.88,134.6,135.67,129.88,6659,88876488.0,4.45,3.42,4.45,3.83
2021-07-22,688788,135.07,133.3,135.77,131.75,6078,80622578.0,2.99,-0.97,-1.3,3.49
2021-07-23,688788,132.5,147.6,150.13,132.5,17841,254704740.0,13.23,10.73,14.3,10.25
2021-07-26,688788,150.98,156.6,162.79,150.0,22053,345930272.0,8.67,6.1,9.0,12.67
2021-07-27,688788,157.26,153.64,162.5,153.55,16205,255877450.0,5.72,-1.89,-2.96,9.31
