报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2011中报,2011-08-05,2011-08-24,2011-08-31,10转10股派8元(含税),2011-09-05,2011-09-06,3.85亿,实施方案,61.54%,2.4%
2011年报,2012-02-22,2012-08-30,,不分配不转增,,,--,股东大会预案,--,--
2012中报,2012-08-31,,,不分配不转增,,,--,董事会预案,--,--
2012年报,2013-03-12,2013-04-03,2013-04-17,10派1元(含税),2013-04-22,2013-04-23,9636.00万,实施方案,37.04%,1.46%
2013中报,2013-08-28,,,不分配不转增,,,--,董事会预案,--,--
2013年报,2014-04-18,2014-05-09,2014-06-27,10派0.23元(含税),2014-07-02,2014-07-03,2216.28万,实施方案,32.86%,0.37%
2014中报,2014-08-13,,,不分配不转增,,,--,董事会预案,--,--
2014年报,2015-04-14,2015-05-09,2015-06-26,10派0.35元(含税),2015-07-02,2015-07-03,3372.60万,实施方案,29.17%,0.22%
2015中报,2015-08-28,,,不分配不转增,,,--,董事会预案,--,--
2015年报,2016-04-12,2016-05-07,,不分配不转增,,,--,股东大会预案,--,--
2016中报,2016-08-18,2016-09-07,2016-09-30,10派0.5元(含税),2016-10-13,2016-10-14,6159.68万,实施方案,14.29%,0.42%
2016年报,2017-03-28,2017-04-21,2017-06-14,10派2.8元(含税),2017-06-19,2017-06-20,3.45亿,实施方案,27.18%,2.23%
2017中报,2017-08-29,,,不分配不转增,,,--,董事会预案,--,--
2017年报,2018-03-13,2018-04-04,2018-05-09,10转4股派1.4元(含税),2018-05-14,2018-05-15,1.82亿,实施方案,9.86%,0.56%
2018中报,2018-08-16,,,不分配不转增,,,--,董事会预案,--,--
2018年报,2019-03-14,2019-04-04,2019-04-24,10派1.2元(含税),2019-04-29,2019-04-30,2.19亿,实施方案,10.34%,0.78%
2019中报,2019-08-16,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-04-21,2020-05-12,2020-07-02,10派2.35元(含税),2020-07-07,2020-07-08,4.34亿,实施方案,14.97%,1.61%
2020中报,2020-08-29,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-04-16,2021-05-11,2021-07-01,10派1.3元(含税),2021-07-06,2021-07-07,2.97亿,实施方案,8.55%,0.54%
2021中报,2021-08-18,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-28,2022-05-21,2022-07-01,10派3.3元(含税),2022-07-06,2022-07-07,7.85亿,实施方案,10.41%,2.1%
2022中报,2022-08-24,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-22,2023-06-01,,不分配不转增,,,--,股东大会预案,--,--
2023中报,2023-08-30,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-27,2024-05-22,2024-07-10,10派0.43元(含税),2024-07-16,2024-07-17,1.03亿,实施方案,12.65%,0.29%
2024中报,2024-08-29,,,不分配不转增,,,--,董事会预案,--,--
2024年报,2025-04-26,2025-05-21,,10派1.0元(含税),,,2.38亿,股东大会预案,19.61%,--
