报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2018中报,2018-08-20,,,不分配不转增,,,--,董事会预案,--,--
2018年报,2019-04-13,2019-05-06,2019-05-23,10派1.5元(含税),2019-05-28,2019-05-29,6046.85万,实施方案,9.68%,0.17%
2019中报,2019-08-23,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-04-15,2020-05-07,2020-05-21,10派1.9元(含税),2020-05-27,2020-05-28,7772.35万,实施方案,10%,0.11%
2020中报,2020-08-24,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-04-20,2021-05-13,2021-06-17,10派2元(含税),2021-06-23,2021-06-24,8277.49万,实施方案,9.95%,0.08%
2021中报,2021-08-20,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-20,2022-05-19,2022-06-07,10派0.7元(含税),2022-06-13,2022-06-14,2901.26万,实施方案,10.45%,0.07%
2022中报,2022-08-27,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-14,2023-05-16,,不分配不转增,,,--,股东大会预案,--,--
2023中报,2023-08-31,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-10,2024-05-16,2024-05-29,10派0.50元(含税),2024-06-04,2024-06-05,2075.32万,实施方案,10.64%,--
