报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2015年报,2016-04-08,2016-05-04,2016-05-13,10派2.0元(含税),2016-05-19,2016-05-20,1148.46万,实施方案,35.74%,--
2016中报,2016-07-22,,,不分配不转增,,,--,董事会预案,--,--
2016年报,2017-05-16,2017-06-05,2017-06-12,10派3元(含税),2017-06-19,2017-06-20,2079.69万,实施方案,40.93%,--
2017中报,2017-08-18,,,不分配不转增,,,--,董事会预案,--,--
2017年报,2018-04-18,2018-05-14,2018-06-27,10派3.00元(含税),2018-07-06,2018-07-09,2079.69万,实施方案,38.49%,--
2018中报,2018-08-24,,,不分配不转增,,,--,董事会预案,--,--
2018年报,2019-03-28,2019-04-22,2019-06-10,10派4.00元(含税),2019-06-14,2019-06-17,2772.93万,实施方案,44.82%,--
2019中报,2019-08-23,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-04-16,2020-05-11,2020-05-22,10派8.0元(含税),2020-05-28,2020-05-29,5545.85万,实施方案,52.95%,--
2020中报,2020-08-28,2020-09-16,2020-09-21,10派6元(含税),2020-09-25,2020-09-28,4159.39万,实施方案,64.86%,--
2020年报,2021-04-08,2021-05-10,2021-06-09,10派6元(含税),2021-06-17,2021-06-18,4876.99万,实施方案,25.69%,--
2021中报,2021-08-25,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-22,2022-05-19,2022-05-23,10转6股派10元(含税),2022-05-30,2022-05-31,8128.31万,实施方案,31.3%,--
2022中报,2022-08-19,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-20,2023-05-18,2023-05-30,10派3元(含税),2023-06-07,2023-06-08,3901.59万,实施方案,34.79%,--
2023中报,2023-08-18,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-24,2024-05-27,,不分配不转增,,,--,股东大会预案,--,--
2024中报,2024-08-16,,,不分配不转增,,,--,董事会预案,--,--
2024年报,2025-04-18,,,10转4股派5元(含税),,,6502.65万,董事会预案,32.89%,--
