报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2019中报,2019-08-28,2019-09-12,2019-09-26,10派10.00元(含税),2019-10-09,2019-10-10,8000.00万,实施方案,227.27%,2.57%
2019年报,2020-03-31,2020-04-20,2020-05-08,10转7股,2020-05-14,2020-05-15,--,实施方案,--,--
2020中报,2020-08-11,2020-08-27,2020-09-08,10派10元(含税),2020-09-15,2020-09-16,1.38亿,实施方案,116.28%,0.96%
2020年报,2021-04-26,2021-05-17,2021-06-23,10转7股,2021-06-29,2021-06-30,--,实施方案,--,--
2021中报,2021-08-03,2021-08-20,2021-09-07,10派5元(含税),2021-09-13,2021-09-14,1.24亿,实施方案,52.08%,0.24%
2021年报,2022-04-26,2022-05-17,2022-05-18,10转5股,2022-05-25,2022-05-26,--,实施方案,--,--
2022中报,2022-08-30,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-25,2023-05-16,2023-06-30,10派4元(含税),2023-07-06,2023-07-07,1.59亿,实施方案,13.99%,0.4%
2023中报,2023-08-30,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-29,2024-05-20,2024-05-21,10派2元(含税),2024-05-28,2024-05-29,7999.97万,实施方案,10.1%,0.35%
2024中报,2024-08-29,,,不分配不转增,,,--,董事会预案,--,--
2024年报,2025-04-29,2025-05-19,2025-05-21,10派2元(含税),2025-05-27,2025-05-28,7972.77万,实施方案,11.43%,--
