报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2014年报,2015-04-09,2015-04-30,2015-05-15,10转4.5股,2015-05-20,2015-05-21,--,实施方案,--,--
2015中报,2015-08-14,,,不分配不转增,,,--,董事会预案,--,--
2015年报,2016-05-20,2016-06-06,2016-06-16,10送4.488574股转5.511426股派1元(含税),2016-06-22,2016-06-23,261.86万,实施方案,9.97%,--
2016中报,2016-11-11,2016-11-28,2016-11-30,10派0.95元(含税),2016-12-06,2016-12-07,497.53万,实施方案,52.78%,--
2016年报,2017-06-09,2017-06-26,2017-06-29,10转2.5股派1.7元(含税),2017-07-05,2017-07-06,995.12万,实施方案,31.5%,--
2017中报,2017-08-25,,,不分配不转增,,,--,董事会预案,--,--
2021中报,2021-08-27,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-14,2022-05-10,2022-05-19,10派2.8元(含税),2022-05-24,2022-05-25,3007.01万,实施方案,25.69%,1.13%
2022中报,2022-08-26,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-14,2023-05-09,2023-06-15,10派1.5元(含税),2023-06-20,2023-06-21,1610.90万,实施方案,31.25%,0.82%
2023中报,2023-08-29,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-12,2024-05-10,,不分配不转增,,,--,股东大会预案,--,--
2024中报,2024-08-28,,,不分配不转增,,,--,董事会预案,--,--
2024年报,2025-04-16,2025-05-10,,不分配不转增,,,--,股东大会预案,--,--
