报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2017年报,2018-04-24,2018-05-17,2018-05-19,10派1.50元(含税),2018-05-24,2018-05-25,6106.25万,实施方案,41.97%,0.56%
2018中报,2018-08-15,,,不分配不转增,,,--,董事会预案,--,--
2018年报,2019-03-29,2019-04-24,2019-04-26,10派3.00元(含税),2019-05-07,2019-05-08,1.22亿,实施方案,156.74%,1.78%
2019中报,2019-08-23,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-03-27,2020-04-18,2020-04-29,10派3元(含税),2020-05-07,2020-05-08,1.22亿,实施方案,66.52%,2.59%
2020中报,2020-07-18,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-02-10,2021-03-03,,不分配不转增,,,--,股东大会预案,--,--
2021中报,2021-08-27,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-16,2022-05-10,2022-05-17,10派2元(含税),2022-05-20,2022-05-23,9905.82万,实施方案,26.56%,0.7%
2022中报,2022-07-30,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-03-31,2023-04-21,2023-05-10,10派7元(含税),2023-05-15,2023-05-16,3.51亿,实施方案,45.43%,3.13%
2023中报,2023-08-15,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-03-29,2024-04-20,2024-05-10,10派10元(含税),2024-05-15,2024-05-16,5.39亿,实施方案,65.5%,--
