报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2015中报,2015-08-17,,,不分配不转增,,,--,董事会预案,--,--
2015年报,2016-04-19,2016-05-13,2016-06-08,10转8股派2.00元(含税),2016-06-17,2016-06-20,4000.00万,实施方案,16.13%,0.44%
2016中报,2016-08-16,,,不分配不转增,,,--,董事会预案,--,--
2016年报,2017-02-28,2017-03-25,2017-04-12,10派1.30元(含税),2017-04-19,2017-04-20,4680.00万,实施方案,18.57%,0.48%
2017中报,2017-08-15,,,不分配不转增,,,--,董事会预案,--,--
2017年报,2018-05-02,2018-05-19,2018-06-05,10派10元(含税),2018-06-08,2018-06-11,3.60亿,实施方案,102.04%,4.46%
2018中报,2018-08-21,,,不分配不转增,,,--,董事会预案,--,--
2018年报,2019-04-16,2019-05-11,2019-05-17,10派10元(含税),2019-05-22,2019-05-23,3.60亿,实施方案,92.59%,5.92%
2019中报,2019-08-27,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-03-20,2020-04-11,2020-04-14,10派4.56元(含税),2020-04-21,2020-04-22,1.64亿,实施方案,48%,2.73%
2020中报,2020-08-25,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-04-27,2021-05-22,2021-05-26,10派3.1元(含税),2021-05-31,2021-06-01,1.26亿,实施方案,43.06%,0.51%
2021中报,2021-08-03,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-26,2022-05-18,2022-05-20,10派5元(含税),2022-05-26,2022-05-27,2.03亿,实施方案,22.52%,0.42%
2022中报,2022-08-09,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-03-21,2023-04-13,2023-04-14,10转3股派50元(含税),2023-04-20,2023-04-21,20.73亿,实施方案,32.07%,5.37%
2023中报,2023-08-29,2023-09-16,2023-09-21,10派10元(含税),2023-09-26,2023-09-27,5.39亿,实施方案,28.17%,2.16%
2023年报,2024-04-30,2024-05-22,2024-05-23,10派20元(含税),2024-05-29,2024-05-30,10.63亿,实施方案,31.6%,--
