报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2011年报,2012-04-27,2012-05-18,2012-06-26,10派1元(含税),2012-06-29,2012-07-02,3780.00万,实施方案,31.25%,1.19%
2012中报,2012-08-30,,,不分配不转增,,,--,董事会预案,--,--
2012年报,2013-04-27,2013-05-23,2013-07-02,10派1.5元(含税),2013-07-05,2013-07-08,5670.00万,实施方案,35.71%,1.51%
2013中报,2013-08-03,,,不分配不转增,,,--,董事会预案,--,--
2013年报,2014-03-29,2014-04-22,2014-05-14,10派2.0元(含税),2014-05-19,2014-05-20,8908.00万,实施方案,30.77%,1.77%
2014中报,2014-08-29,,,不分配不转增,,,--,董事会预案,--,--
2014年报,2015-04-03,2015-04-24,2015-05-01,10转10股派2.20元(含税),2015-05-07,2015-05-08,1.15亿,实施方案,29.73%,1.1%
2015中报,2015-08-22,,,不分配不转增,,,--,董事会预案,--,--
2015年报,2016-03-31,2016-04-21,2016-04-29,10转12股派1.00元(含税),2016-05-05,2016-05-06,1.04亿,实施方案,52.63%,1.11%
2016中报,2016-08-31,,,不分配不转增,,,--,董事会预案,--,--
2016年报,2017-03-31,2017-04-21,2017-04-28,10派0.60元(含税),2017-05-04,2017-05-05,1.38亿,实施方案,37.5%,1.61%
2017中报,2017-08-31,,,不分配不转增,,,--,董事会预案,--,--
2017年报,2018-04-28,2018-05-19,2018-05-26,10派0.5元(含税),2018-05-31,2018-06-01,1.35亿,实施方案,35.71%,1.75%
2018中报,2018-08-18,,,不分配不转增,,,--,董事会预案,--,--
2018年报,2019-04-27,2019-05-18,2019-05-27,10派0.50元(含税),2019-05-30,2019-05-31,1.35亿,实施方案,20%,1.65%
2019中报,2019-08-29,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-04-30,2020-05-23,2020-06-05,10派1元(含税),2020-06-10,2020-06-11,2.70亿,实施方案,21.28%,2.67%
2020中报,2020-08-31,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-04-27,2021-05-19,2021-06-11,10派1.5元(含税),2021-06-17,2021-06-18,4.60亿,实施方案,24.19%,1.51%
2021中报,2021-08-31,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-02,2022-04-23,2022-04-30,10派1.5元(含税),2022-05-11,2022-05-12,4.60亿,实施方案,33.33%,1.46%
2022中报,2022-08-23,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-29,2023-05-23,2023-06-07,10派1.5元(含税),2023-06-12,2023-06-13,4.57亿,实施方案,34.09%,1.39%
2023中报,2023-08-31,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-27,2024-05-18,2024-06-01,10派1.7元(含税),2024-06-06,2024-06-07,5.59亿,实施方案,16.83%,1.14%
2024中报,2024-08-23,,,不分配不转增,,,--,董事会预案,--,--
2024三季报,2024-10-30,,2024-11-05,10派1.5元(含税),2024-11-08,2024-11-11,4.93亿,实施方案,14.85%,1.02%
2024年报,2025-04-29,2025-05-24,,10派2.30元(含税),,,7.56亿,股东大会预案,18.25%,--
2025中报,2025-04-29,2025-05-24,,不超过当期合并报表归属于上市公司股东净利润的30%。,,,--,股东大会预案,--,--
2025三季报,2025-04-29,2025-05-24,,不超过当期合并报表归属于上市公司股东净利润的30%。,,,--,股东大会预案,--,--
