报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2015年报,2016-04-12,2016-05-20,2016-05-23,10派5元(含税),2016-05-30,2016-05-31,2250.00万,实施方案,38.8%,--
2016中报,2016-09-01,2016-09-20,2016-09-21,10派10元(含税),2016-09-28,2016-09-29,4500.00万,实施方案,93.08%,--
2016年报,2017-04-28,2017-05-23,2017-07-06,10派3.5元(含税),2017-07-12,2017-07-13,2590.00万,实施方案,-14.96%,--
2017中报,2017-08-30,,,不分配不转增,,,--,董事会预案,--,--
2020中报,2020-07-27,2020-08-12,2020-08-26,10派4元(含税),2020-08-31,2020-09-01,3946.80万,实施方案,81.63%,0.54%
2020年报,2021-03-16,2021-04-29,2021-05-27,10派6元(含税),2021-06-01,2021-06-02,5920.20万,实施方案,34.09%,0.63%
2021中报,2021-08-06,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-15,2022-05-13,2022-06-01,10派16元(含税),2022-06-07,2022-06-08,1.58亿,实施方案,42.55%,0.63%
2022中报,2022-09-21,2022-10-11,2022-11-16,10转4.5股,2022-11-21,2022-11-22,--,实施方案,--,--
2022年报,2023-04-28,2023-05-19,2023-06-28,10派15.963元(含税),2023-07-03,2023-07-04,2.46亿,实施方案,32.71%,0.84%
2023中报,2023-08-28,2023-09-19,2023-11-13,10转4.5股,2023-11-16,2023-11-17,--,实施方案,--,--
2023年报,2024-03-26,2024-04-17,2024-05-14,10转4股派19.9552元(含税),2024-05-17,2024-05-20,4.48亿,实施方案,35.7%,2.4%
2024中报,2024-08-22,2024-09-07,2024-10-09,10派8.6元(含税),2024-10-14,2024-10-15,2.70亿,实施方案,35.1%,1.67%
2024年报,2025-04-22,2025-05-14,,10派16元(含税),,,5.04亿,股东大会预案,39.51%,--
