报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2020三季报,2021-02-09,2021-03-31,2021-04-08,10派1.5元(含税),2021-04-14,2021-04-15,7500.00万,实施方案,68.18%,1.15%
2020年报,2021-03-10,2021-05-25,,不分配不转增,,,--,股东大会预案,--,--
2021中报,2021-08-26,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-03-30,2022-04-21,2022-04-29,10送2股派1.1元(含税),2022-05-09,2022-05-10,5500.00万,实施方案,10.09%,0.89%
2022中报,2022-08-23,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-18,2023-05-10,2023-05-19,10派2.68元(含税),2023-05-24,2023-05-25,1.61亿,实施方案,30.11%,3.3%
2023中报,2023-08-31,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-24,2024-05-17,2024-05-29,10派0.52元(含税),2024-06-04,2024-06-05,3176.97万,实施方案,28.89%,1.02%
2024中报,2024-08-28,,,不分配不转增,,,--,董事会预案,--,--
2024年报,2025-04-09,2025-04-30,,不分配不转增,,,--,股东大会预案,--,--
