报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2017年报,2018-04-26,2018-05-17,2018-06-01,10派2.8元(含税),2018-06-07,2018-06-08,10.11亿,实施方案,23.33%,2.52%
2018中报,2018-08-22,,,不分配不转增,,,--,董事会预案,--,--
2018年报,2019-04-25,2019-06-28,2019-07-12,10派3.50元(含税),2019-07-18,2019-07-19,12.64亿,实施方案,26.92%,3.99%
2019中报,2019-08-28,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-04-29,2020-06-20,2020-07-04,10派4.2元(含税),2020-07-10,2020-07-13,15.17亿,实施方案,27.27%,4.41%
2020中报,2020-08-28,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-04-29,2021-05-29,2021-06-22,10派4.6元(含税),2021-06-25,2021-06-28,16.62亿,实施方案,27.54%,3.41%
2021中报,2021-08-26,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-28,2022-05-27,2022-06-22,10派6.3元(含税),2022-06-28,2022-06-29,22.76亿,实施方案,30.14%,3.79%
2022中报,2022-08-30,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-26,2023-07-08,2023-07-19,10派7.6793元(含税),2023-07-25,2023-07-26,29.29亿,实施方案,28.55%,5.65%
2023中报,2023-08-30,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-25,2024-06-13,2024-06-27,10派8.968元(含税),2024-07-04,2024-07-05,34.20亿,实施方案,29.79%,--
