报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2014年报,2015-04-24,2015-05-18,2015-05-27,10派8元(含税),2015-06-01,2015-06-02,6000.00万,实施方案,38.84%,0.71%
2015中报,2015-08-27,,,不分配不转增,,,--,董事会预案,--,--
2015年报,2016-04-26,2016-05-19,2016-05-26,10派10元(含税),2016-05-31,2016-06-01,7500.00万,实施方案,53.25%,1.34%
2016中报,2016-08-29,,,不分配不转增,,,--,董事会预案,--,--
2016年报,2017-04-07,2017-04-29,2017-05-04,10派30元(含税),2017-05-10,2017-05-11,2.25亿,实施方案,161.59%,4.02%
2017中报,2017-08-30,,,不分配不转增,,,--,董事会预案,--,--
2017年报,2018-03-28,2018-04-19,2018-04-21,10转7股派20.00元(含税),2018-04-27,2018-05-02,1.50亿,实施方案,80.95%,2.88%
2018中报,2018-08-31,2018-09-20,2018-09-26,10转7股,2018-10-08,2018-10-09,--,实施方案,--,--
2018年报,2019-04-26,2019-05-18,2019-05-22,10转7股派2.30元(含税),2019-05-27,2019-05-28,5044.33万,实施方案,21.25%,1.14%
2019中报,2019-08-26,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-04-27,2020-05-20,2020-05-22,10转1.58股派2.50元(含税),2020-05-28,2020-05-29,9310.22万,实施方案,45.85%,1.75%
2020中报,2020-08-31,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-04-30,2021-05-22,2021-05-27,10派2.199997元(含税),2021-06-03,2021-06-04,9600.14万,实施方案,55.33%,2.2%
2021中报,2021-08-11,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-15,2022-05-10,2022-05-21,10派2.2元(含税),2022-05-26,2022-05-27,9584.00万,实施方案,45.83%,2.2%
2022中报,2022-08-26,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-18,2023-05-10,2023-05-13,10派2元(含税),2023-05-18,2023-05-19,8709.25万,实施方案,76.92%,1.85%
2023中报,2023-08-08,,,不分配不转增,,,--,董事会预案,--,--
2023三季报,2023-12-16,2024-01-05,2024-01-24,10派3元(含税),2024-01-30,2024-01-31,1.30亿,实施方案,58.82%,2.13%
2023年报,2024-04-25,2024-05-17,2024-05-22,10派2.5元(含税),2024-05-28,2024-05-29,1.11亿,实施方案,35.71%,1.54%
2024中报,2024-08-16,,2024-08-21,10派3元(含税),2024-08-27,2024-08-28,1.40亿,实施方案,60%,2.23%
2024三季报,2024-12-26,2025-01-11,2025-01-15,10派3元(含税),2025-01-20,2025-01-21,1.40亿,实施方案,49.18%,2.13%
2024年报,2025-03-27,2025-04-18,2025-04-22,10派3元(含税),2025-04-25,2025-04-28,1.41亿,实施方案,36.59%,--
