报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2010年报,2011-03-29,2011-05-06,2011-05-25,10派1元(含税),2011-05-30,2011-05-31,800.00万,实施方案,15.62%,0.41%
2011中报,2011-08-01,,,不分配不转增,,,--,董事会预案,--,--
2011年报,2012-03-21,2012-04-17,2012-05-04,10转5股派1元(含税),2012-05-10,2012-05-11,800.00万,实施方案,21.74%,0.47%
2012中报,2012-08-22,,,不分配不转增,,,--,董事会预案,--,--
2012年报,2013-03-06,2013-05-18,2013-05-22,10转8股派1.5元(含税),2013-05-28,2013-05-29,1800.00万,实施方案,51.72%,1.09%
2013中报,2013-08-24,,,不分配不转增,,,--,董事会预案,--,--
2013年报,2014-03-29,2014-04-21,2014-04-23,10派0.5元(含税),2014-04-29,2014-04-30,1080.00万,实施方案,33.33%,0.7%
2014中报,2014-08-16,,,不分配不转增,,,--,董事会预案,--,--
2014年报,2015-02-17,2015-03-11,2015-04-01,10转12股派1元(含税),2015-04-09,2015-04-10,2160.00万,实施方案,55.56%,0.34%
2015中报,2015-08-28,,,不分配不转增,,,--,董事会预案,--,--
2015年报,2016-04-27,2016-05-18,2016-06-20,10派0.499749元(含税),2016-06-23,2016-06-24,2392.38万,实施方案,51.46%,0.65%
2016中报,2016-08-02,,,不分配不转增,,,--,董事会预案,--,--
2016年报,2017-03-23,2017-04-13,,不分配不转增,,,--,股东大会预案,--,--
2017中报,2017-07-22,,,不分配不转增,,,--,董事会预案,--,--
2017年报,2018-04-25,2018-05-16,2018-05-18,10派1元(含税),2018-05-23,2018-05-24,4963.87万,实施方案,77.58%,1.63%
2018中报,2018-08-07,,,不分配不转增,,,--,董事会预案,--,--
2018年报,2019-03-20,2019-04-10,2019-04-13,10派1.5元(含税),2019-04-18,2019-04-19,7425.09万,实施方案,114.68%,2.7%
2019中报,2019-07-16,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-03-10,2020-04-16,2020-04-22,10派2元(含税),2020-04-27,2020-04-28,9810.71万,实施方案,85.32%,3.27%
2020中报,2020-08-13,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-03-27,2021-04-17,2021-04-21,10派1.50元(含税),2021-04-27,2021-04-28,7372.77万,实施方案,98.81%,2.9%
2021中报,2021-08-03,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-03-31,2022-04-21,,不分配不转增,,,--,股东大会预案,--,--
2022中报,2022-08-26,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-21,2023-05-12,,不分配不转增,,,--,股东大会预案,--,--
2023中报,2023-08-29,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-03-15,2024-04-19,2024-05-11,10派2元(含税),2024-05-17,2024-05-20,9648.82万,实施方案,70.65%,--
