报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2017中报,2017-08-30,,,不分配不转增,,,--,董事会预案,--,--
2017年报,2018-04-17,2018-05-16,2018-05-24,10派3.50元(含税),2018-05-29,2018-05-30,1.41亿,实施方案,38.97%,1.47%
2018中报,2018-08-30,,,不分配不转增,,,--,董事会预案,--,--
2018年报,2019-04-25,2019-05-23,2019-06-04,10派4元(含税),2019-06-11,2019-06-12,1.62亿,实施方案,42.09%,1.31%
2019中报,2019-08-28,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-04-29,2020-05-22,2020-06-03,10派3.00元(含税),2020-06-09,2020-06-10,1.21亿,实施方案,31.55%,0.94%
2020中报,2020-08-28,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-04-15,2021-05-14,2021-05-26,10转4股派4元(含税),2021-06-01,2021-06-02,1.62亿,实施方案,34.86%,1.04%
2021中报,2021-08-27,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-03-31,2022-04-22,2022-05-24,10派4元(含税),2022-05-30,2022-05-31,2.27亿,实施方案,40.57%,1.74%
2022中报,2022-08-30,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-03-30,2023-04-22,2023-05-25,10派4元(含税),2023-05-31,2023-06-01,2.28亿,实施方案,43.69%,1.36%
2023中报,2023-08-30,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-03-29,2024-04-24,2024-05-24,10派4.8元(含税),2024-05-29,2024-05-30,2.73亿,实施方案,49.59%,--
