报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2016年报,2017-06-02,2017-06-27,,不分配不转增,,,--,股东大会预案,--,--
2017中报,2017-08-29,,,不分配不转增,,,--,董事会预案,--,--
2017年报,2018-04-20,2018-06-01,2018-07-12,10派2.00元(含税),2018-07-18,2018-07-19,800.00万,实施方案,28.99%,--
2020年报,2021-04-20,2021-05-15,2021-05-22,10派7元(含税),2021-05-27,2021-05-28,4336.07万,实施方案,27.03%,0.12%
2021中报,2021-08-05,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-25,2022-05-07,2022-05-27,10转4股派10元(含税),2022-06-01,2022-06-02,6182.77万,实施方案,31.95%,0.38%
2022中报,2022-08-06,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-29,2023-05-24,2023-06-13,10转4股派5元(含税),2023-06-16,2023-06-19,4328.61万,实施方案,714.29%,0.24%
2023中报,2023-08-05,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-26,2024-05-17,2024-06-06,10派4.5元(含税),2024-06-13,2024-06-14,5439.15万,实施方案,88.24%,--
