报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2017年报,2018-04-17,2018-05-15,2018-06-08,10转3股派1.00元(含税),2018-06-13,2018-06-14,1600.00万,实施方案,21.79%,0.4%
2018中报,2018-08-20,,,不分配不转增,,,--,董事会预案,--,--
2018年报,2019-04-13,2019-05-10,2019-05-29,10派2.40元(含税),2019-06-05,2019-06-06,4992.00万,实施方案,75.24%,1.75%
2019中报,2019-08-20,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-04-18,2020-05-15,2020-05-27,10派0.6元(含税),2020-06-02,2020-06-03,1248.00万,实施方案,9.68%,0.45%
2020中报,2020-08-04,2020-08-19,2020-08-21,10派2.4元(含税),2020-08-27,2020-08-28,4992.00万,实施方案,100.84%,1.31%
2020年报,2021-03-10,2021-04-02,2021-04-07,10转6股派4元(含税),2021-04-13,2021-04-14,8320.00万,实施方案,71.94%,2.28%
2021中报,2021-08-21,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-03-19,2022-04-08,2022-05-27,10派1.6元(含税),2022-06-02,2022-06-06,5324.80万,实施方案,50%,1.61%
2022中报,2022-08-20,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-03-31,2023-04-21,2023-04-27,10派1.8元(含税),2023-05-09,2023-05-10,5990.40万,实施方案,52.94%,1.6%
2023中报,2023-08-26,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-03-19,2024-04-12,2024-05-07,10派2元(含税),2024-05-14,2024-05-15,6656.00万,实施方案,49.14%,1.8%
2024中报,2024-08-24,,,不分配不转增,,,--,董事会预案,--,--
2024年报,2025-03-22,2025-04-18,,10送3股派1.8元(含税),,,5990.40万,股东大会预案,45.8%,--
