报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2015中报,2015-08-21,2015-09-24,2015-11-02,10转10股派5.00元(含税),2015-11-05,2015-11-06,8000.00万,实施方案,83.47%,0.63%
2015年报,2016-03-08,2016-03-31,,不分配不转增,,,--,股东大会预案,--,--
2016中报,2016-08-26,,,不分配不转增,,,--,董事会预案,--,--
2016年报,2017-04-25,2017-05-17,2017-06-05,10派3.00元(含税),2017-06-08,2017-06-09,1.09亿,实施方案,45.45%,0.97%
2017中报,2017-08-18,,,不分配不转增,,,--,董事会预案,--,--
2017年报,2018-03-26,2018-04-19,2018-06-07,10派3.00元(含税),2018-06-13,2018-06-14,1.09亿,实施方案,34.72%,0.5%
2018中报,2018-08-28,,,不分配不转增,,,--,董事会预案,--,--
2018年报,2019-04-10,2019-05-14,2019-05-31,10派3.0元(含税),2019-06-05,2019-06-06,1.13亿,实施方案,26.22%,0.51%
2019中报,2019-08-20,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-04-09,2020-04-30,2020-05-12,10转4股派3.00元(含税),2020-05-15,2020-05-18,1.14亿,实施方案,20.79%,0.32%
2020中报,2020-08-28,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-04-28,2021-05-21,2021-05-31,10转3股派3.00元(含税),2021-06-04,2021-06-07,1.66亿,实施方案,20.62%,0.36%
2021中报,2021-08-27,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-29,2022-06-01,2022-06-22,10派3.0元(含税),2022-06-27,2022-06-28,2.16亿,实施方案,24%,0.59%
2022中报,2022-08-30,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-28,2023-05-19,2023-05-31,10转4股派4元(含税),2023-06-06,2023-06-07,2.89亿,实施方案,22.73%,0.83%
2023中报,2023-08-30,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-29,2024-05-21,2024-05-31,10转2.0股派5.0元(含税),2024-06-06,2024-06-07,5.05亿,实施方案,35.71%,1.14%
2024中报,2024-08-30,2024-09-24,2024-10-09,10派2.5元(含税),2024-10-14,2024-10-15,3.03亿,实施方案,37.88%,1.07%
2024年报,2025-04-29,,,10派4.0元(含税),,,4.85亿,董事会预案,31.75%,--
