报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2008年报,2009-04-15,2009-05-19,2009-07-02,10派3元(含税),2009-07-08,2009-07-09,6034.00万,实施方案,24.19%,1.46%
2009中报,2009-08-29,,,不分配不转增,,,--,董事会预案,--,--
2009年报,2010-04-12,2010-05-08,2010-06-19,10转增3股,2010-06-24,2010-06-25,--,实施方案,--,--
2010中报,2010-08-24,,,不分配不转增,,,--,董事会预案,--,--
2010年报,2011-03-18,2011-04-19,,不分配不转增,,,--,股东大会预案,--,--
2011中报,2011-08-10,,,不分配不转增,,,--,董事会预案,--,--
2011年报,2012-02-29,2012-03-21,,不分配不转增,,,--,股东大会预案,--,--
2012中报,2012-08-28,2012-09-27,2012-09-28,10派0.5元(含税),2012-10-10,2012-10-11,1307.37万,实施方案,121.95%,0.72%
2012年报,2013-04-12,2013-05-04,,不分配不转增,,,--,股东大会预案,--,--
2013中报,2013-08-23,,,不分配不转增,,,--,董事会预案,--,--
2013年报,2014-04-12,2014-05-07,2014-06-16,10转5股派0.50元(含税),2014-06-20,2014-06-23,1666.37万,实施方案,100%,0.54%
2014中报,2014-08-23,,,不分配不转增,,,--,董事会预案,--,--
2014年报,2015-04-18,2015-05-13,,不分配不转增,,,--,股东大会预案,--,--
2015中报,2015-08-22,,,不分配不转增,,,--,董事会预案,--,--
2015年报,2016-04-16,2016-05-14,2016-06-14,10派1.00元(含税),2016-06-17,2016-06-20,6349.10万,实施方案,185.53%,0.94%
2016中报,2016-08-13,,,不分配不转增,,,--,董事会预案,--,--
2016年报,2017-04-22,2017-05-17,2017-06-09,10派1.00元(含税),2017-06-14,2017-06-15,6349.10万,实施方案,207.47%,1.36%
2017中报,2017-08-11,,,不分配不转增,,,--,董事会预案,--,--
2017年报,2018-04-24,2018-05-17,2018-06-29,10派1.00元(含税),2018-07-05,2018-07-06,6349.10万,实施方案,110.74%,1.68%
2018中报,2018-08-11,,,不分配不转增,,,--,董事会预案,--,--
2018年报,2019-04-20,2019-05-15,2019-05-30,10转5股派1.50元(含税),2019-06-06,2019-06-10,9523.65万,实施方案,67.05%,1.46%
2019中报,2019-08-17,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-04-25,2020-05-16,2020-06-12,10派1元(含税),2020-06-18,2020-06-19,9523.65万,实施方案,47.26%,1.98%
2020中报,2020-08-22,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-04-24,2021-05-19,2021-05-27,10派1元(含税),2021-06-03,2021-06-04,9424.60万,实施方案,52.14%,1.14%
2021中报,2021-08-25,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-22,2022-05-14,2022-05-18,10派3元(含税),2022-05-25,2022-05-26,2.86亿,实施方案,17.49%,3.29%
2022中报,2022-08-25,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-28,2023-05-20,2023-05-23,10派3元(含税),2023-05-29,2023-05-30,2.86亿,实施方案,32.76%,3.97%
2023中报,2023-08-23,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-26,2024-05-17,2024-05-23,10派3元(含税),2024-05-30,2024-05-31,2.86亿,实施方案,39.15%,3.69%
2024中报,2024-08-28,,,不分配不转增,,,--,董事会预案,--,--
2024年报,2025-04-26,2025-05-17,,10派3元(含税),,,2.86亿,股东大会预案,54.79%,--
