报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2017中报,2017-08-08,2017-08-24,,不分配不转增,,,--,股东大会预案,--,--
2017年报,2018-02-12,2018-03-06,2018-03-14,10转4股派2.6元(含税),2018-03-20,2018-03-21,1.57亿,实施方案,10%,0.69%
2018中报,2018-08-15,,,不分配不转增,,,--,董事会预案,--,--
2018年报,2019-02-02,2019-03-08,2019-03-21,10转4股派1.8元(含税),2019-03-27,2019-03-28,1.53亿,实施方案,10.65%,0.87%
2019中报,2019-08-23,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-03-27,2020-04-17,2020-05-12,10派1.30元(含税),2020-05-15,2020-05-18,1.82亿,实施方案,11.5%,1.29%
2020中报,2020-08-28,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-04-20,2021-05-15,2021-06-10,10派1.3元(含税),2021-06-16,2021-06-17,1.82亿,实施方案,30.23%,0.65%
2021中报,2021-08-18,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-15,2022-05-11,2022-05-27,10派2.25元(含税),2022-06-01,2022-06-02,3.40亿,实施方案,14.33%,1.94%
2022中报,2022-08-30,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-03-30,2023-04-20,,不分配不转增,,,--,股东大会预案,--,--
2023中报,2023-08-25,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-03-26,2024-04-16,2024-05-24,10派2.55元(含税),2024-05-29,2024-05-30,3.84亿,实施方案,35.42%,1.77%
2024中报,2024-08-29,,,不分配不转增,,,--,董事会预案,--,--
2024年报,2025-04-25,2025-05-20,,10派2.250元(含税),,,3.36亿,股东大会预案,30.82%,--
