报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2014年报,2015-03-31,2015-04-25,2015-06-10,10派1.60元(含税),2015-06-16,2015-06-17,4.01亿,实施方案,30.83%,0.44%
2015中报,2015-08-18,,,不分配不转增,,,--,董事会预案,--,--
2015年报,2016-03-05,2016-06-01,2016-06-21,10派2.50元(含税),2016-06-27,2016-06-28,6.26亿,实施方案,29.62%,1.06%
2016中报,2016-08-30,,,不分配不转增,,,--,董事会预案,--,--
2016年报,2017-04-24,2017-06-15,2017-06-22,10派1.50元(含税),2017-06-28,2017-06-29,4.14亿,实施方案,28.46%,0.86%
2017中报,2017-08-19,,,不分配不转增,,,--,董事会预案,--,--
2017年报,2018-04-27,2018-06-16,2018-08-02,10派1.50元(含税),2018-08-08,2018-08-09,4.14亿,实施方案,31.58%,1.49%
2018中报,2018-08-30,,,不分配不转增,,,--,董事会预案,--,--
2018年报,2019-04-27,2019-05-29,2019-07-12,10派1.1元(含税),2019-07-18,2019-07-19,3.03亿,实施方案,30.05%,0.94%
2019中报,2019-08-28,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-04-30,2020-06-04,2020-07-16,10派1.40元(含税),2020-07-22,2020-07-23,3.86亿,实施方案,31.6%,1.02%
2020中报,2020-08-28,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-04-22,2021-06-23,2021-06-30,10派1.70元(含税),2021-07-05,2021-07-06,4.69亿,实施方案,30.47%,1.59%
2021中报,2021-08-27,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-29,2022-06-24,2022-07-21,10派2.6元(含税),2022-07-27,2022-07-28,8.40亿,实施方案,44.67%,3.07%
2022中报,2022-08-26,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-03-31,2023-06-28,2023-08-11,10派0.5元(含税),2023-08-17,2023-08-18,1.62亿,实施方案,31.25%,0.55%
2023中报,2023-08-11,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-04,2024-06-21,2024-08-02,10派1.02元(含税),2024-08-08,2024-08-09,3.30亿,实施方案,40.16%,1.2%
2024中报,2024-08-28,,2024-10-08,10派0.54元(含税),2024-10-14,2024-10-15,1.75亿,实施方案,30.34%,0.5%
2024年报,2025-04-04,,,10派0.90元(含税),,,2.91亿,董事会预案,18.83%,--
