报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2020年报,2021-04-27,2021-05-19,2021-06-08,10派2元(含税),2021-06-11,2021-06-15,4688.00万,实施方案,28.99%,0.59%
2021中报,2021-08-05,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-15,2022-05-06,2022-06-16,10派2.5元(含税),2022-06-22,2022-06-23,5707.73万,实施方案,14.71%,0.9%
2022中报,2022-08-05,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-03-22,2023-04-12,2023-04-28,10派2.5元(含税),2023-05-09,2023-05-10,5654.90万,实施方案,125%,1.24%
2023中报,2023-08-03,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-27,2024-05-18,,不分配不转增,,,--,股东大会预案,--,--
2024中报,2024-08-09,2024-08-27,2024-09-10,10派1元(含税),2024-09-13,2024-09-18,2233.09万,实施方案,41.67%,0.56%
2025中报,2025-04-17,2025-05-08,,分红总金额不超过当期归属于上市公司股东的净利润。,,,--,股东大会预案,--,--
2024年报,2025-04-17,2025-05-08,,10派1元(含税),,,2233.09万,股东大会预案,45.45%,--
