报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2017年报,2018-03-09,2018-03-29,2018-05-18,10派2.30元(含税),2018-05-24,2018-05-25,1.04亿,实施方案,28.75%,0.64%
2018中报,2018-08-29,,,不分配不转增,,,--,董事会预案,--,--
2018年报,2019-03-09,2019-04-19,2019-06-06,10转4股派2.48元(含税),2019-06-13,2019-06-14,1.12亿,实施方案,34.93%,1.02%
2019中报,2019-08-29,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-03-13,2020-04-11,2020-06-02,10派1.71元(含税),2020-06-05,2020-06-08,1.08亿,实施方案,34.9%,1.04%
2020中报,2020-08-29,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-03-16,2021-04-14,,不分配不转增,,,--,股东大会预案,--,--
2021中报,2021-08-21,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-03-12,2022-04-09,,不分配不转增,,,--,股东大会预案,--,--
2022中报,2022-08-20,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-03-10,2023-03-31,,不分配不转增,,,--,股东大会预案,--,--
2023中报,2023-08-18,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-03-08,2024-03-29,,不分配不转增,,,--,股东大会预案,--,--
2024中报,2024-08-22,2024-09-12,2024-10-18,10派1.20元(含税),2024-10-24,2024-10-25,7610.40万,实施方案,85.71%,1.01%
2024年报,2025-03-07,2025-04-09,,不分配不转增,,,--,股东大会预案,--,--
