报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2016年报,2017-04-27,2017-05-18,,不分配不转增,,,--,股东大会预案,--,--
2017中报,2017-08-21,,,不分配不转增,,,--,董事会预案,--,--
2017年报,2018-03-20,2018-04-10,2018-04-13,10转1.10股派2.39元(含税),2018-04-20,2018-04-23,1434.00万,实施方案,108.64%,--
2018中报,2018-08-16,2018-08-31,2018-09-10,10派0.95元(含税),2018-09-17,2018-09-18,689.70万,实施方案,38%,--
2018年报,2019-04-10,2019-05-06,2019-06-14,10派2.75元(含税),2019-06-20,2019-06-21,1996.50万,实施方案,65.48%,--
2019中报,2019-08-08,,,不分配不转增,,,--,董事会预案,--,--
2019三季报,2019-10-29,2019-11-15,2019-11-26,10转3.30股派5.25元(含税),2019-12-02,2019-12-03,3811.50万,实施方案,61.76%,--
2019年报,2020-04-28,2020-05-18,,不分配不转增,,,--,股东大会预案,--,--
2020中报,2020-08-20,,,不分配不转增,,,--,董事会预案,--,--
2021中报,2021-08-26,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-15,2022-05-07,2022-05-24,10派6元(含税),2022-05-31,2022-06-01,7728.00万,实施方案,153.85%,3.98%
2022中报,2022-08-30,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-20,2023-05-13,2023-05-23,10派1.55元(含税),2023-05-29,2023-05-30,1996.40万,实施方案,50%,1.04%
2023中报,2023-08-30,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-19,2024-05-11,2024-06-19,10派3元(含税),2024-06-26,2024-06-27,3789.11万,实施方案,62.5%,--
