报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2017年报,2018-04-23,2018-05-17,2018-06-15,10派0.71元(含税),2018-06-21,2018-06-22,2840.43万,实施方案,23.25%,0.26%
2018中报,2018-08-08,,,不分配不转增,,,--,董事会预案,--,--
2018年报,2019-03-30,2019-04-20,2019-04-24,10派0.35元(含税),2019-04-29,2019-04-30,1400.21万,实施方案,10.19%,0.19%
2019中报,2019-08-16,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-04-27,2020-05-21,2020-07-13,10派0.44元(含税),2020-07-16,2020-07-17,1767.65万,实施方案,10.37%,0.25%
2020中报,2020-08-26,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-04-28,2021-05-20,2021-06-19,10派0.28元(含税),2021-06-23,2021-06-24,1124.77万,实施方案,9.41%,0.2%
2021中报,2021-08-18,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-20,2022-05-19,2022-07-07,10派0.5元(含税),2022-07-13,2022-07-14,2005.28万,实施方案,21.85%,0.38%
2022中报,2022-08-16,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-28,2023-05-20,2023-06-05,10派0.7元(含税),2023-06-12,2023-06-13,2923.17万,实施方案,28.68%,0.46%
2023中报,2023-08-22,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-10,2024-05-23,2024-05-28,10派0.5元(含税),2024-06-03,2024-06-04,2087.98万,实施方案,63.86%,0.37%
2024中报,2024-08-22,,2024-09-04,10派0.35元(含税),2024-09-09,2024-09-10,1461.59万,实施方案,30.95%,0.29%
2025中报,2025-04-25,2025-05-22,,不超过相应期间归属于上市公司股东的净利润。,,,--,股东大会预案,--,--
2024年报,2025-04-25,2025-05-22,2025-05-23,10派0.5元(含税),2025-05-29,2025-05-30,2087.98万,实施方案,27.22%,--
