报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2015中报,2015-08-26,,,不分配不转增,,,--,董事会预案,--,--
2015年报,2016-04-15,2016-05-06,2016-06-17,10转10股派1.2495元(含税),2016-06-22,2016-06-23,2352.06万,实施方案,16.23%,0.31%
2016中报,2016-08-26,,,不分配不转增,,,--,董事会预案,--,--
2016年报,2017-04-18,2017-05-11,2017-07-03,10派0.88元(含税),2017-07-06,2017-07-07,3326.27万,实施方案,18.33%,0.58%
2017中报,2017-08-18,,,不分配不转增,,,--,董事会预案,--,--
2017年报,2018-04-27,2018-05-18,2018-07-11,10派1.3609元(含税),2018-07-16,2018-07-17,6324.15万,实施方案,15.12%,0.98%
2018中报,2018-08-28,,,不分配不转增,,,--,董事会预案,--,--
2018年报,2019-04-18,2019-05-09,2019-06-27,10派1.7505元(含税),2019-07-03,2019-07-04,8134.21万,实施方案,14%,1.17%
2019中报,2019-08-28,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-04-28,2020-05-19,,不分配不转增,,,--,股东大会预案,--,--
2020中报,2020-08-28,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-04-28,2021-05-21,2021-06-09,10派4.3元(含税),2021-06-15,2021-06-16,2.00亿,实施方案,33.86%,1.45%
2021中报,2021-08-05,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-28,2022-05-19,2022-06-15,10转4股派10元(含税),2022-06-20,2022-06-21,4.65亿,实施方案,31.45%,2.42%
2022中报,2022-08-25,,,不分配不转增,,,--,董事会预案,--,--
2022三季报,2022-10-27,2022-11-12,2022-12-12,10派3元(含税),2022-12-15,2022-12-16,1.95亿,实施方案,10.53%,0.95%
2022年报,2023-04-25,2023-05-16,2023-07-04,10转4股派10元(含税),2023-07-07,2023-07-10,6.50亿,实施方案,28.09%,3.63%
2023中报,2023-08-25,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-26,2024-06-08,,10派6元(含税),,,5.46亿,股东大会预案,37.97%,--
