报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2016年报,2017-04-26,2017-05-17,2017-06-15,10派1.00元(含税),2017-06-21,2017-06-22,800.00万,实施方案,12.2%,0.24%
2017中报,2017-08-29,,,不分配不转增,,,--,董事会预案,--,--
2017年报,2018-04-25,2018-05-16,2018-06-04,10派0.60元(含税),2018-06-11,2018-06-12,499.32万,实施方案,14.63%,0.16%
2018中报,2018-08-30,,,不分配不转增,,,--,董事会预案,--,--
2018年报,2019-04-26,2019-05-17,2019-06-11,10转4股派0.75元(含税),2019-06-14,2019-06-17,628.43万,实施方案,15%,0.18%
2019中报,2019-08-30,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-04-27,2020-05-18,2020-06-10,10转4股派0.55元(含税),2020-06-16,2020-06-17,644.55万,实施方案,15.28%,0.19%
2020中报,2020-08-28,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-04-27,2021-05-17,2021-06-08,10转4股派0.35元(含税),2021-06-15,2021-06-16,662.49万,实施方案,13.46%,0.18%
2021中报,2021-08-30,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-28,2022-05-19,2022-06-30,10派0.2元(含税),2022-07-06,2022-07-07,529.77万,实施方案,15.38%,0.17%
2022中报,2022-08-27,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-27,2023-05-17,,不分配不转增,,,--,股东大会预案,--,--
2023中报,2023-08-19,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-25,2024-05-15,2024-06-18,10派0.3元(含税),2024-06-24,2024-06-25,787.68万,实施方案,20%,0.33%
2024中报,2024-08-23,,,不分配不转增,,,--,董事会预案,--,--
2024年报,2025-04-24,2025-05-14,,10派0.25元(含税),,,656.40万,股东大会预案,16.67%,--
