报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2013年报,2015-01-13,2015-01-26,2015-01-26,10派2.00元(含税),2015-01-30,2015-02-02,1200.00万,实施方案,19.56%,--
2014年报,2015-03-10,2015-04-02,,不分配不转增,,,--,股东大会预案,--,--
2015中报,2015-07-28,,,不分配不转增,,,--,董事会预案,--,--
2015年报,2016-02-05,2016-02-29,2016-03-02,10转10股派1.8元(含税),2016-03-08,2016-03-09,1260.00万,实施方案,105.88%,--
2016-03-11,2016-03-11,2016-03-29,2016-04-21,10送8股转7股,2016-04-27,2016-04-28,--,实施方案,--,--
2016中报,2016-08-29,,,不分配不转增,,,--,董事会预案,--,--
2016年报,2017-03-20,2017-04-11,2017-04-12,10派0.4元(含税),2017-04-18,2017-04-19,1453.00万,实施方案,133.33%,--
2017中报,2017-08-18,,,不分配不转增,,,--,董事会预案,--,--
2017年报,2018-03-20,2018-05-03,,10派0.40元(含税),,,1453.00万,取消分红,18.18%,--
2018中报,2018-08-06,,,不分配不转增,,,--,董事会预案,--,--
2018三季报,2018-10-29,,,不分配不转增,,,--,董事会预案,--,--
2018年报,2019-03-29,2019-04-22,,不分配不转增,,,--,股东大会预案,--,--
2019中报,2019-08-30,2019-09-18,2019-10-09,10派1.4元(含税),2019-10-16,2019-10-17,5085.50万,实施方案,66.67%,--
2019年报,2020-03-02,2020-03-30,2020-04-01,10派1.0000元(含税),2020-04-07,2020-04-08,3632.50万,实施方案,20.41%,--
2020中报,2020-08-26,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-03-22,2021-04-13,2021-04-21,10派2.5元(含税),2021-04-26,2021-04-27,1.21亿,实施方案,53.19%,0.92%
2021中报,2021-08-26,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-03-26,2022-04-16,2022-05-06,10派2.50元(含税),2022-05-11,2022-05-12,1.20亿,实施方案,73.53%,1.47%
2022中报,2022-08-26,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-12,2023-05-06,2023-06-01,10派2.5元(含税),2023-06-06,2023-06-07,1.20亿,实施方案,53.19%,1%
2023中报,2023-08-18,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-03-26,2024-04-18,2024-05-16,10派3.5元(含税),2024-05-22,2024-05-23,1.68亿,实施方案,53.85%,--
