报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2015年报,2016-04-28,2016-05-20,,不分配不转增,,,--,股东大会预案,--,--
2016中报,2016-08-01,,,不分配不转增,,,--,董事会预案,--,--
2016年报,2017-04-17,2017-05-08,2017-05-10,10派1.5元(含税),2017-05-16,2017-05-17,300.00万,实施方案,23.81%,--
2017中报,2017-08-14,,,不分配不转增,,,--,董事会预案,--,--
2017年报,2018-02-26,2018-03-22,,不分配不转增,,,--,股东大会预案,--,--
2018中报,2018-07-30,2018-08-16,2018-09-10,10派1.00元(含税),2018-09-14,2018-09-17,200.00万,实施方案,25%,--
2018年报,2019-04-08,2019-04-30,2019-06-21,10送15股,2019-06-27,2019-06-28,--,实施方案,--,--
2019中报,2019-08-23,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-06-09,2020-06-15,2020-06-15,10派0.581959元(含税),2020-06-19,2020-06-22,300.00万,实施方案,15.32%,--
2020中报,2020-08-10,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-04-19,2021-05-14,2021-05-17,10派0.6元(含税),2021-05-24,2021-05-25,309.30万,实施方案,31.58%,--
2021中报,2021-07-19,2021-08-06,2021-08-10,10派1.34元(含税),2021-08-16,2021-08-17,690.77万,实施方案,78.82%,--
2021年报,2022-04-11,2022-05-06,2022-05-10,10派0.97元(含税),2022-05-18,2022-05-19,500.04万,实施方案,25.53%,--
2022中报,2022-07-25,2022-08-15,2022-08-17,10派0.97元(含税),2022-08-23,2022-08-24,500.04万,实施方案,38.8%,--
2022年报,2023-03-22,2023-04-12,2023-04-14,10派3.76元(含税),2023-04-20,2023-04-21,1996.18万,实施方案,61.64%,--
2023中报,2023-08-31,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-26,2024-05-20,2024-05-21,10派1.9元(含税),2024-05-28,2024-05-29,1345.01万,实施方案,22.89%,--
2024中报,2024-08-23,,,不分配不转增,,,--,董事会预案,--,--
2024年报,2025-04-25,2025-05-20,,10派1.42元(含税),,,1005.22万,股东大会预案,50.71%,--
