报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2012中报,2012-08-27,,,不分配不转增,,,--,董事会预案,--,--
2012年报,2013-04-25,2013-05-16,2013-05-22,10派2.50元(含税),2013-05-28,2013-05-29,5000.00万,实施方案,51.02%,2.64%
2013中报,2013-08-15,,,不分配不转增,,,--,董事会预案,--,--
2013年报,2014-03-28,2014-04-19,2014-05-08,10派3.5元(含税),2014-05-14,2014-05-15,7000.00万,实施方案,64.81%,2.97%
2014中报,2014-08-26,,,不分配不转增,,,--,董事会预案,--,--
2014年报,2015-03-26,2015-04-17,2015-05-28,10转10股派5元(含税),2015-06-03,2015-06-04,1.00亿,实施方案,72.46%,0.9%
2015中报,2015-08-20,,,不分配不转增,,,--,董事会预案,--,--
2015年报,2016-04-18,2016-05-18,2016-06-07,10转6股派2.5元(含税),2016-06-15,2016-06-16,1.00亿,实施方案,64.1%,1.41%
2016中报,2016-08-18,,,不分配不转增,,,--,董事会预案,--,--
2016年报,2017-03-10,2017-04-13,2017-04-18,10派3.10元(含税),2017-04-24,2017-04-25,2.00亿,实施方案,96.88%,1.97%
2017中报,2017-08-18,,,不分配不转增,,,--,董事会预案,--,--
2017年报,2018-03-01,2018-03-23,2018-03-30,10派4.65元(含税),2018-04-09,2018-04-10,3.00亿,实施方案,96.88%,2.61%
2018中报,2018-07-23,,,不分配不转增,,,--,董事会预案,--,--
2018年报,2019-03-22,2019-04-13,2019-04-18,10派4.65元(含税),2019-04-23,2019-04-24,3.00亿,实施方案,78.81%,3.27%
2019中报,2019-08-20,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-04-16,2020-05-08,2020-05-12,10派5.42元(含税),2020-05-19,2020-05-20,3.50亿,实施方案,76.34%,4.76%
2020中报,2020-08-25,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-04-09,2021-05-06,2021-05-11,10派6元(含税),2021-05-17,2021-05-18,3.88亿,实施方案,71.43%,2.84%
2021中报,2021-08-10,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-08,2022-05-05,2022-05-09,10派6.6元(含税),2022-05-12,2022-05-13,4.26亿,实施方案,64.08%,4.63%
2022中报,2022-08-26,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-21,2023-05-13,2023-05-17,10派6.2元(含税),2023-05-22,2023-05-23,4.01亿,实施方案,88.57%,5.38%
2023中报,2023-08-29,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-19,2024-05-14,2024-05-16,10派7.5元(含税),2024-05-23,2024-05-24,4.85亿,实施方案,104.17%,--
