报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2014年报,2015-04-16,2015-05-07,2015-06-09,10派0.5元(含税),2015-06-11,2015-06-12,100.00万,实施方案,13.16%,--
2015中报,2015-08-27,2015-09-16,,不分配不转增,,,--,股东大会预案,--,--
2015年报,2016-03-23,2016-04-14,2016-04-18,10转7股送3股,2016-04-25,2016-04-26,--,实施方案,--,--
2016中报,2016-08-16,,,不分配不转增,,,--,董事会预案,--,--
2016年报,2017-04-27,2017-05-18,2017-05-23,10送2股转1股,2017-06-06,2017-06-07,--,实施方案,--,--
2017中报,2017-08-17,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-04-29,2021-05-20,2021-07-02,10派2元(含税),2021-07-07,2021-07-08,3060.92万,实施方案,25%,0.94%
2021中报,2021-08-26,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-21,2022-05-21,2022-07-01,10派1.5元(含税),2022-07-07,2022-07-08,2295.69万,实施方案,30%,0.87%
2022中报,2022-08-23,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-27,2023-05-20,2023-06-08,10派1.2元(含税),2023-06-15,2023-06-16,1842.15万,实施方案,66.67%,0.66%
2023中报,2023-08-29,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-03-29,2024-04-20,2024-06-12,10派2元(含税),2024-06-17,2024-06-18,3068.31万,实施方案,74.07%,--
