报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2016中报,2016-08-29,,,不分配不转增,,,--,董事会预案,--,--
2016年报,2017-05-23,2017-06-08,2017-06-14,10派6元(含税),2017-06-21,2017-06-22,1500.00万,实施方案,21.35%,--
2017中报,2017-08-10,2017-08-28,2017-09-07,10派18元(含税),2017-09-13,2017-09-14,4500.00万,实施方案,133.69%,--
2017年报,2018-04-23,2018-06-29,2018-08-03,10转14股派32元(含税),2018-08-09,2018-08-10,8000.00万,实施方案,193.87%,--
2018中报,2018-08-28,2018-09-14,2018-10-31,10派8元(含税),2018-11-06,2018-11-07,4800.00万,实施方案,40.11%,--
2021中报,2021-08-24,2021-09-15,2021-09-17,10派12元(含税),2021-09-27,2021-09-28,9600.00万,实施方案,55.4%,1.41%
2021年报,2022-04-26,2022-05-20,2022-06-13,10转6股派13.5元(含税),2022-06-20,2022-06-21,1.08亿,实施方案,32.53%,2.25%
2022中报,2022-08-30,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-26,2023-05-18,2023-05-29,10派1.5元(含税),2023-06-05,2023-06-06,1920.00万,实施方案,93.75%,0.49%
2023中报,2023-08-30,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-10,2024-05-08,2024-05-13,10转3.5股派0.6元(含税),2024-05-20,2024-05-21,768.00万,实施方案,97.56%,0.25%
2024中报,2024-08-28,,,不分配不转增,,,--,董事会预案,--,--
2024年报,2025-04-14,2025-05-09,,不分配不转增,,,--,股东大会预案,--,--
