报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2018中报,2018-08-16,,,不分配不转增,,,--,董事会预案,--,--
2018年报,2019-04-23,2019-05-15,2019-06-12,10转2.5股派1.10元(含税),2019-06-17,2019-06-18,880.00万,实施方案,8.94%,0.37%
2019中报,2019-08-16,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-04-21,2020-05-21,2020-06-04,10派2.0元(含税),2020-06-10,2020-06-11,2000.00万,实施方案,18.35%,0.76%
2020中报,2020-08-08,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-04-20,2021-06-18,2021-07-08,10派2.4元(含税),2021-07-14,2021-07-15,2400.00万,实施方案,31.17%,0.99%
2021中报,2021-08-31,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-26,2022-06-09,2022-06-30,10派1.6元(含税),2022-07-06,2022-07-07,1600.00万,实施方案,21.33%,0.88%
2022中报,2022-08-19,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-03-31,2023-04-26,2023-06-09,10派1.8元(含税),2023-06-14,2023-06-15,1801.93万,实施方案,18.56%,0.79%
2023中报,2023-08-16,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-23,2024-05-23,2024-07-09,10派2元(含税),2024-07-12,2024-07-15,2008.97万,实施方案,21.74%,0.98%
2024中报,2024-08-28,,,不分配不转增,,,--,董事会预案,--,--
2025中报,2025-04-30,2025-05-23,,不超过当期归属于上市公司股东的净利润。,,,--,股东大会预案,--,--
2024年报,2025-04-30,2025-05-23,,不分配不转增,,,--,股东大会预案,--,--
