报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2010年报,2011-04-13,2011-05-06,,不分配不转增,,,--,股东大会预案,--,--
2011中报,2011-08-12,,,不分配不转增,,,--,董事会预案,--,--
2011年报,2012-03-31,2012-05-15,2012-05-30,10转10股派2元(含税),2012-06-05,2012-06-06,1070.00万,实施方案,16.26%,0.45%
2012中报,2012-08-24,,,不分配不转增,,,--,董事会预案,--,--
2012年报,2013-03-28,2013-05-11,2013-06-01,10转10股派1.5元(含税),2013-06-06,2013-06-07,1663.60万,实施方案,20.83%,0.52%
2013中报,2013-08-22,,,不分配不转增,,,--,董事会预案,--,--
2013年报,2014-03-28,2014-04-25,2014-06-17,10派0.3元(含税),2014-06-23,2014-06-24,665.12万,实施方案,12%,0.16%
2014中报,2014-08-22,,,不分配不转增,,,--,董事会预案,--,--
2014年报,2015-03-27,2015-04-24,2015-05-05,10转10股派0.45元(含税),2015-05-11,2015-05-12,997.12万,实施方案,8.65%,0.07%
2015中报,2015-08-26,,,不分配不转增,,,--,董事会预案,--,--
2015年报,2016-04-25,2016-05-18,2016-06-08,10派0.3元(含税),2016-06-16,2016-06-17,1461.76万,实施方案,9.68%,0.12%
2016中报,2016-08-26,,,不分配不转增,,,--,董事会预案,--,--
2016年报,2017-03-28,2017-04-18,2017-05-11,10派0.40元(含税),2017-05-17,2017-05-18,1985.36万,实施方案,10.53%,0.22%
2017中报,2017-08-25,,,不分配不转增,,,--,董事会预案,--,--
2017年报,2018-03-23,2018-04-17,2018-05-17,10转6股派2元(含税),2018-05-22,2018-05-23,9936.08万,实施方案,35.71%,0.66%
2018中报,2018-08-29,,,不分配不转增,,,--,董事会预案,--,--
2018年报,2019-03-23,2019-04-18,2019-04-30,10派0.8元(含税),2019-05-09,2019-05-10,6358.66万,实施方案,21.05%,0.49%
2019中报,2019-08-29,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-03-31,2020-04-21,2020-05-27,10派0.9元(含税),2020-06-03,2020-06-04,7246.90万,实施方案,25%,0.43%
2020中报,2020-08-28,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-03-31,2021-04-20,2021-06-11,10派1.3元(含税),2021-06-17,2021-06-18,1.05亿,实施方案,27.66%,0.71%
2021中报,2021-08-26,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-03-29,2022-04-20,2022-06-10,10派1.2元(含税),2022-06-16,2022-06-17,9682.34万,实施方案,30.77%,0.92%
2022中报,2022-08-30,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-01,2023-04-21,2023-06-10,10派0.45元(含税),2023-06-15,2023-06-16,3867.65万,实施方案,25%,0.19%
2023中报,2023-08-19,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-13,2024-05-10,,不分配不转增,,,--,股东大会预案,--,--
