报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2014年报,2015-04-27,2015-05-22,2015-06-02,10派3元(含税),2015-06-08,2015-06-09,4800.00万,实施方案,23.27%,0.43%
2015中报,2015-08-26,,,不分配不转增,,,--,董事会预案,--,--
2015年报,2016-03-31,2016-04-21,2016-05-09,10转10股派8元(含税),2016-05-12,2016-05-13,1.28亿,实施方案,67.25%,1.84%
2016中报,2016-08-27,,,不分配不转增,,,--,董事会预案,--,--
2016年报,2017-03-31,2017-04-22,2017-06-01,10派2.00元(含税),2017-06-08,2017-06-09,6400.00万,实施方案,33.54%,1.33%
2017中报,2017-08-30,,,不分配不转增,,,--,董事会预案,--,--
2017年报,2018-04-16,2018-05-11,2018-06-04,10派1.50元(含税),2018-06-08,2018-06-11,4800.00万,实施方案,33.3%,1.31%
2018中报,2018-08-29,,,不分配不转增,,,--,董事会预案,--,--
2018年报,2019-04-04,2019-05-16,2019-05-24,10派1.10元(含税),2019-05-29,2019-05-30,3520.00万,实施方案,32.14%,1.35%
2019中报,2019-08-31,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-04-25,2020-05-16,2020-05-26,10派1.50元(含税),2020-05-29,2020-06-01,4800.00万,实施方案,41.54%,1.32%
2020中报,2020-08-29,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-03-16,2021-06-03,2021-06-18,10派1.60元(含税),2021-06-23,2021-06-24,5120.00万,实施方案,30.25%,0.79%
2021中报,2021-08-31,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-30,2022-05-26,2022-06-10,10派1.5元(含税),2022-06-15,2022-06-16,5748.57万,实施方案,24.47%,1.48%
2022中报,2022-08-30,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-27,2023-05-19,2023-06-30,10派0.6元(含税),2023-07-06,2023-07-07,2253.83万,实施方案,20.74%,0.65%
2023中报,2023-08-30,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-23,2024-05-17,2024-06-12,10派1元(含税),2024-06-17,2024-06-18,3756.38万,实施方案,41.39%,1.48%
2024中报,2024-08-29,,,不分配不转增,,,--,董事会预案,--,--
2024年报,2025-04-25,2025-05-24,,10派1.8元(含税),,,6761.48万,股东大会预案,42.5%,--
