报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2018年报,2019-04-10,2019-05-17,2019-06-13,10派4.80元(含税),2019-06-19,2019-06-20,5632.80万,实施方案,33.1%,1.05%
2019中报,2019-08-08,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-04-28,2020-05-23,2020-06-15,10派4.30元(含税),2020-06-18,2020-06-19,5046.05万,实施方案,36.75%,1.22%
2020中报,2020-08-07,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-04-29,2021-05-25,2021-05-28,10派3.1元(含税),2021-06-03,2021-06-04,3632.65万,实施方案,36.9%,1.25%
2021中报,2021-08-05,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-30,2022-05-21,,不分配不转增,,,--,股东大会预案,--,--
2022中报,2022-08-11,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-29,2023-06-02,,不分配不转增,,,--,股东大会预案,--,--
2023中报,2023-08-31,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-10,2024-06-01,2024-07-06,10派0.25元(含税),2024-07-12,2024-07-15,293.38万,实施方案,20.83%,--
