报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
1993年报,1994-04-07,1994-04-18,1994-07-04,10送4股派0.36元,1994-07-18,1994-07-19,288.00万,实施方案,--,0.77%
1994年报,1995-03-15,1995-04-19,1995-08-25,10送3股派0.24元,1995-08-29,1995-08-30,269.00万,实施方案,4.71%,0.39%
1995年报,1996-04-30,1996-06-19,1996-06-26,10转4股派3元,1996-07-02,1996-07-03,5088.00万,实施方案,50%,2.58%
1996年报,1997-03-05,1997-04-07,1997-04-08,10送6.5转增3.5股,1997-04-11,1997-04-14,--,实施方案,--,--
1997年报,1998-04-13,1998-05-26,,不分配不转增,,,--,股东大会预案,--,--
1998中报,1998-08-19,1998-09-22,1998-09-23,10送2转增2股,1998-09-28,1998-09-29,--,实施方案,--,--
1998年报,1999-04-17,1999-05-21,1999-07-05,10派1.7元(含税),1999-07-09,1999-07-12,1.25亿,实施方案,50%,2.36%
1999中报,1999-08-23,,,不分配不转增,,,--,董事会预案,--,--
1999年报,2000-04-12,2000-05-17,,不分配不转增,,,--,股东大会预案,--,--
2000中报,2000-08-16,,,不分配不转增,,,--,董事会预案,--,--
2000年报,2001-03-13,2001-04-19,,不分配不转增,,,--,股东大会预案,--,--
2001中报,2001-08-11,,,不分配不转增,,,--,董事会预案,--,--
2001年报,2002-03-29,2002-05-17,,不分配不转增,,,--,股东大会预案,--,--
2002中报,2002-08-08,,,不分配不转增,,,--,董事会预案,--,--
2002年报,2003-03-12,2003-08-12,,不分配不转增,,,--,股东大会预案,--,--
2003中报,2003-08-22,,,不分配不转增,,,--,董事会预案,--,--
2003年报,2004-03-25,2004-04-27,,不分配不转增,,,--,股东大会预案,--,--
2004中报,2004-08-03,,,不分配不转增,,,--,董事会预案,--,--
2004年报,2005-04-20,2005-06-07,,不分配不转增,,,--,股东大会预案,--,--
2005中报,2005-08-09,,,不分配不转增,,,--,董事会预案,--,--
2005年报,2006-04-07,2006-05-27,,不分配不转增,,,--,股东大会预案,--,--
2006中报,2006-08-10,,,不分配不转增,,,--,董事会预案,--,--
2006年报,2007-03-16,2007-04-10,,不分配不转增,,,--,股东大会预案,--,--
2007中报,2007-08-11,,,不分配不转增,,,--,董事会预案,--,--
2007年报,2008-03-18,2008-05-24,,不分配不转增,,,--,股东大会预案,--,--
2008中报,2008-08-15,,,不分配不转增,,,--,董事会预案,--,--
2008年报,2009-03-19,2009-06-05,,不分配不转增,,,--,股东大会预案,--,--
2009中报,2009-08-15,,,不分配不转增,,,--,董事会预案,--,--
2009年报,2010-03-09,2010-04-09,2010-04-13,10派0.5元(含税),2010-04-16,2010-04-19,3680.32万,实施方案,28.94%,0.57%
2010中报,2010-08-14,,,不分配不转增,,,--,董事会预案,--,--
2010年报,2011-04-29,2011-07-01,,不分配不转增,,,--,股东大会预案,--,--
2011中报,2011-08-16,,,不分配不转增,,,--,董事会预案,--,--
2011年报,2012-04-27,2012-05-19,2012-07-07,10派0.6元(含税),2012-07-13,2012-07-16,4416.38万,实施方案,29.59%,1.19%
2012中报,2012-08-20,,,不分配不转增,,,--,董事会预案,--,--
2012年报,2013-03-28,2013-04-27,2013-05-17,10派0.6元(含税),2013-05-23,2013-05-24,4416.38万,实施方案,51.37%,1.35%
2013中报,2013-08-13,,,不分配不转增,,,--,董事会预案,--,--
2013年报,2014-03-20,2014-07-01,,不分配不转增,,,--,股东大会预案,--,--
2014中报,2014-08-26,2014-09-13,2014-09-19,10派0.30元(含税),2014-09-25,2014-09-26,2442.19万,实施方案,43.86%,0.54%
2014年报,2015-04-01,2015-06-02,,不分配不转增,,,--,股东大会预案,--,--
2015中报,2015-08-26,,,不分配不转增,,,--,董事会预案,--,--
2015年报,2016-04-29,2016-06-01,2016-07-14,10派0.3元(含税),2016-07-20,2016-07-21,2442.19万,实施方案,42.98%,0.43%
2016中报,2016-08-26,,,不分配不转增,,,--,董事会预案,--,--
2016年报,2017-04-26,2017-06-27,2017-08-12,10派0.30元(含税),2017-08-18,2017-08-21,2442.19万,实施方案,74.26%,0.41%
2017中报,2017-08-31,,,不分配不转增,,,--,董事会预案,--,--
2017年报,2018-04-27,2018-05-19,,不分配不转增,,,--,股东大会预案,--,--
2018中报,2018-08-29,,,不分配不转增,,,--,董事会预案,--,--
2018年报,2019-04-29,2019-05-21,,不分配不转增,,,--,股东大会预案,--,--
2019中报,2019-08-31,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-04-30,2020-06-06,,不分配不转增,,,--,股东大会预案,--,--
2020中报,2020-08-31,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-04-30,2021-05-29,,不分配不转增,,,--,股东大会预案,--,--
2021中报,2021-08-31,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-30,2022-05-27,,不分配不转增,,,--,股东大会预案,--,--
2022中报,2022-08-30,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-29,2023-05-27,,不分配不转增,,,--,股东大会预案,--,--
2023中报,2023-08-30,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-30,2024-05-31,,不分配不转增,,,--,股东大会预案,--,--
