报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,AH分红总额,方案进度,股利支付率,税前分红率
2021年报,2022-03-29,2022-06-02,2022-06-14,10派1.3元(含税),2022-06-20,2022-06-21,4995.64万,实施方案,13.98%,0.68%
2022中报,2022-08-26,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-03-31,2023-06-29,2023-07-20,10派3.13元(含税),2023-07-27,2023-07-28,1.20亿,实施方案,39.12%,1.19%
2023中报,2023-08-31,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-03-29,2024-06-28,2024-07-30,10派3.62元(含税),2024-08-02,2024-08-05,1.39亿,实施方案,50.28%,2.83%
2024中报,2024-08-31,2024-10-16,2024-11-15,10派0.83元(含税),2024-11-22,2024-11-25,3183.62万,实施方案,39.52%,0.61%
2024年报,2025-03-29,,,10派0.49元(含税),,,1409.04万,董事会预案,14.85%,--
