报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2020中报,2020-08-26,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-04-26,2021-05-19,2021-05-20,10转10股派5元(含税),2021-05-26,2021-05-27,6312.00万,实施方案,25.25%,0.71%
2021中报,2021-08-26,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-14,2022-05-06,2022-05-07,10派2元(含税),2022-05-13,2022-05-16,5162.08万,实施方案,28.57%,0.82%
2022中报,2022-08-25,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-14,2023-05-06,2023-05-10,10派1元(含税),2023-05-15,2023-05-16,2580.42万,实施方案,27.03%,0.29%
2023中报,2023-08-31,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-13,2024-05-08,2024-05-09,10派4元(含税),2024-05-15,2024-05-16,1.02亿,实施方案,51.95%,1.82%
2024中报,2024-08-31,,,不分配不转增,,,--,董事会预案,--,--
2024年报,2025-04-12,2025-05-08,2025-05-09,10派2.1元(含税),2025-05-15,2025-05-16,5487.46万,实施方案,30.43%,--
