报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2019年报,2020-04-28,2020-05-20,2020-06-04,10派5.5元(含税),2020-06-10,2020-06-11,5423.75万,实施方案,52.88%,0.69%
2020中报,2020-08-28,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-04-28,2021-05-20,2021-06-08,10派3元(含税),2021-06-15,2021-06-16,2958.41万,实施方案,36.59%,0.48%
2021中报,2021-08-27,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-27,2022-05-21,2022-06-08,10派3元(含税),2022-06-15,2022-06-16,2958.41万,实施方案,36.59%,0.92%
2022中报,2022-08-29,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-29,2023-05-20,2023-05-29,10派2元(含税),2023-06-01,2023-06-02,1972.27万,实施方案,38.46%,0.64%
2023中报,2023-08-19,,,不分配不转增,,,--,董事会预案,--,--
2023三季报,2023-10-21,2023-11-07,2023-11-14,10派2.5元(含税),2023-11-17,2023-11-20,2465.34万,实施方案,59.52%,0.83%
2023年报,2024-03-30,2024-04-20,,不分配不转增,,,--,股东大会预案,--,--
2024中报,2024-08-22,,,不分配不转增,,,--,董事会预案,--,--
2024三季报,2024-12-26,2025-01-11,2025-02-10,10派2.5元(含税),2025-02-13,2025-02-14,2429.84万,实施方案,45.45%,0.95%
2024年报,2025-04-26,2025-05-20,,不分配不转增,,,--,股东大会预案,--,--
