报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2013年报,2014-03-28,2014-04-18,2014-04-30,10派2.97元(含税),2014-05-08,2014-05-09,2634.14万,实施方案,23.76%,1.05%
2014中报,2014-07-28,,,不分配不转增,,,--,董事会预案,--,--
2014年报,2015-03-31,2015-04-21,2015-05-04,10转10股派3.4元(含税),2015-05-07,2015-05-08,3097.45万,实施方案,23.78%,0.69%
2015中报,2015-08-14,,,不分配不转增,,,--,董事会预案,--,--
2015年报,2016-03-15,2016-04-06,2016-04-14,10派2元(含税),2016-04-19,2016-04-20,3718.64万,实施方案,28.99%,0.97%
2016中报,2016-07-20,,,不分配不转增,,,--,董事会预案,--,--
2016年报,2017-03-17,2017-04-07,2017-04-12,10派2.400643元(含税),2017-04-17,2017-04-18,4460.02万,实施方案,27.91%,1.11%
2017中报,2017-08-11,,,不分配不转增,,,--,董事会预案,--,--
2017年报,2018-03-31,2018-04-23,2018-04-27,10转8.133484股派3.050056元(含税),2018-05-04,2018-05-07,6050.68万,实施方案,46.92%,1.84%
2018中报,2018-08-11,,,不分配不转增,,,--,董事会预案,--,--
2018年报,2019-04-16,2019-05-08,2019-05-10,10转7股派0.667元(含税),2019-05-15,2019-05-16,2399.41万,实施方案,20.21%,0.69%
2019中报,2019-08-30,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-03-31,2020-04-22,,不分配不转增,,,--,股东大会预案,--,--
2020中报,2020-08-28,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-04-27,2021-06-30,,不分配不转增,,,--,股东大会预案,--,--
2021中报,2021-08-23,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-03-31,2022-04-23,2022-05-20,10派0.5元(含税),2022-05-26,2022-05-27,3323.97万,实施方案,55.56%,1.24%
2022中报,2022-08-30,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-26,2023-05-17,2023-06-29,10派0.5元(含税),2023-07-04,2023-07-05,3776.89万,实施方案,45.45%,1.26%
2023中报,2023-08-30,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-25,2024-05-17,2024-07-04,10派0.35元(含税),2024-07-11,2024-07-12,2643.83万,实施方案,87.5%,--
