报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2015年报,2016-04-22,2016-05-13,2016-06-16,10派0.45元(含税),2016-06-21,2016-06-22,2517.48万,实施方案,34.17%,0.27%
2016中报,2016-08-25,,,不分配不转增,,,--,董事会预案,--,--
2016年报,2017-03-30,2017-04-22,2017-06-09,10派0.20元(含税),2017-06-14,2017-06-15,1118.88万,实施方案,48.78%,0.19%
2017中报,2017-08-30,,,不分配不转增,,,--,董事会预案,--,--
2017年报,2018-03-28,2018-04-19,2018-06-08,10派0.96元(含税),2018-06-14,2018-06-15,5370.62万,实施方案,30.15%,1.03%
2018中报,2018-08-22,,,不分配不转增,,,--,董事会预案,--,--
2018年报,2019-04-16,2019-05-11,2019-06-21,10派0.6元(含税),2019-06-27,2019-06-28,4654.39万,实施方案,23.08%,0.85%
2019中报,2019-08-27,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-04-28,2020-05-29,2020-06-24,10派1.02元(含税),2020-07-01,2020-07-02,7912.45万,实施方案,30.29%,1.65%
2020中报,2020-08-28,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-04-29,2021-05-21,2021-07-03,10派0.58元(含税),2021-07-08,2021-07-09,4491.40万,实施方案,30.27%,0.76%
2021中报,2021-08-27,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-28,2022-05-19,2022-06-08,10派1.5002元(含税),2022-06-14,2022-06-15,1.17亿,实施方案,34.75%,1.15%
2022中报,2022-08-30,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-18,2023-05-11,2023-05-26,10派3.6元(含税),2023-06-01,2023-06-02,2.82亿,实施方案,34.67%,3.81%
2023中报,2023-08-30,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-30,2024-05-24,2024-05-31,10派4.25元(含税),2024-06-06,2024-06-07,3.32亿,实施方案,44.57%,--
