报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2017年报,2018-04-24,2018-05-17,2018-05-24,10转7股派2.9元(含税),2018-05-30,2018-05-31,1999.55万,实施方案,22.66%,0.48%
2018中报,2018-08-30,,,不分配不转增,,,--,董事会预案,--,--
2018年报,2019-04-26,2019-05-23,2019-05-28,10派1.770025元(含税),2019-06-03,2019-06-04,2109.87万,实施方案,30.52%,0.6%
2019中报,2019-08-28,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-04-27,2020-05-18,2020-05-20,10转5股派2元(含税),2020-05-26,2020-05-27,2384.00万,实施方案,30.3%,0.49%
2020中报,2020-08-24,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-04-24,2021-05-17,2021-05-21,10转3股派1.20元(含税),2021-05-26,2021-05-27,2145.24万,实施方案,15.79%,0.23%
2021中报,2021-08-24,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-20,2022-05-13,2022-05-18,10转2股派2元(含税),2022-05-24,2022-05-25,4885.94万,实施方案,18.52%,0.44%
2022中报,2022-08-23,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-26,2023-05-19,2023-06-08,10派2.000024元(含税),2023-06-14,2023-06-15,5863.13万,实施方案,27.4%,0.88%
2023中报,2023-08-29,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-24,2024-05-15,2024-05-17,10派1元(含税),2024-05-23,2024-05-24,2931.53万,实施方案,43.48%,--
