报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2021中报,2021-08-25,2021-09-13,2021-09-16,10派8元(含税),2021-09-23,2021-09-24,4160.00万,实施方案,52.98%,0.97%
2021年报,2022-04-25,2022-05-17,2022-05-20,10转8股派10元(含税),2022-05-26,2022-05-27,5200.00万,实施方案,39.68%,1.12%
2022中报,2022-08-26,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-26,2023-05-18,2023-05-26,10转8股派8元(含税),2023-06-01,2023-06-02,7488.00万,实施方案,58.39%,0.92%
2023中报,2023-08-23,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-16,2024-05-07,2024-05-09,10派5元(含税),2024-05-15,2024-05-16,8424.00万,实施方案,46.3%,1.51%
2024中报,2024-08-28,,,不分配不转增,,,--,董事会预案,--,--
2024三季报,2024-12-17,2025-01-02,2025-01-06,10派2元(含税),2025-01-10,2025-01-13,3387.98万,实施方案,48.78%,0.52%
2025三季报,2025-04-18,2025-05-09,,派发现金红利总金额不超过当期净利润。,,,--,股东大会预案,--,--
2025中报,2025-04-18,2025-05-09,,派发现金红利总金额不超过当期净利润。,,,--,股东大会预案,--,--
2024年报,2025-04-18,2025-05-09,2025-05-12,10派3元(含税),2025-05-19,2025-05-20,5081.97万,实施方案,32.97%,--
