报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2016中报,2016-08-22,,,不分配不转增,,,--,董事会预案,--,--
2016年报,2017-04-06,2017-04-27,,不分配不转增,,,--,股东大会预案,--,--
2017中报,2017-08-09,2017-08-29,2017-08-31,10派6.50元(含税),2017-09-06,2017-09-07,8021.65万,实施方案,309.52%,--
2017年报,2018-04-19,2018-05-30,,不分配不转增,,,--,股东大会预案,--,--
2018中报,2018-08-17,2018-09-25,2018-11-06,10派3.20元(含税),2018-11-13,2018-11-14,3949.12万,实施方案,96.97%,--
2018-11-26,2018-11-26,2018-12-13,2019-01-10,10派5元(含税),2019-01-17,2019-01-18,6170.50万,实施方案,--,--
2022年报,2023-04-18,2023-05-24,2023-06-01,10派3.0元(含税),2023-06-06,2023-06-07,4936.50万,实施方案,34.88%,1.92%
2023中报,2023-08-18,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-16,2024-05-08,2024-06-07,10派4.0元(含税),2024-06-14,2024-06-17,6582.00万,实施方案,59.7%,3.54%
2024中报,2024-08-15,,,不分配不转增,,,--,董事会预案,--,--
2024年报,2025-04-16,2025-05-16,2025-05-24,10派1.0元(含税),2025-05-29,2025-05-30,1645.50万,实施方案,15.15%,--
