报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2018年报,2019-04-22,2019-05-14,2019-05-22,10派1.00元(含税),2019-05-27,2019-05-28,4259.60万,实施方案,33.33%,0.52%
2019中报,2019-08-27,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-04-21,2020-05-12,2020-05-20,10派1.5元(含税),2020-05-26,2020-05-27,6389.40万,实施方案,51.72%,0.89%
2020中报,2020-08-29,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-04-20,2021-05-11,2021-05-26,10派1.633元(含税),2021-05-31,2021-06-01,6857.96万,实施方案,40.83%,1.02%
2021中报,2021-08-27,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-27,2022-05-18,2022-06-06,10派1.76元(含税),2022-06-09,2022-06-10,8817.09万,实施方案,37.45%,1.59%
2022中报,2022-08-26,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-25,2023-05-16,2023-06-01,10派1元(含税),2023-06-06,2023-06-07,5032.81万,实施方案,-33.33%,1.28%
2023中报,2023-08-26,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-27,2024-05-18,2024-06-01,10派1元(含税),2024-06-06,2024-06-07,4923.41万,实施方案,200%,--
