报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2015年报,2016-04-12,2016-05-05,,不分配不转增,,,--,股东大会预案,--,--
2016中报,2016-08-25,2016-09-09,2016-09-13,10派1.5元(含税),2016-09-22,2016-09-23,685.05万,实施方案,29.41%,--
2016年报,2017-04-07,2017-05-03,2017-05-08,10派2.00元(含税),2017-05-15,2017-05-16,913.40万,实施方案,23.26%,--
2017中报,2017-08-24,,,不分配不转增,,,--,董事会预案,--,--
2017年报,2018-03-20,2018-04-11,2018-04-23,10派2.50元(含税),2018-05-03,2018-05-04,1303.06万,实施方案,27.78%,--
2018中报,2018-08-30,2018-09-17,2018-10-16,10派3.00元(含税),2018-10-23,2018-10-24,1941.37万,实施方案,78.95%,--
2022中报,2022-08-12,2022-08-29,2022-08-31,10派4元(含税),2022-09-06,2022-09-07,2653.02万,实施方案,111.11%,--
2022年报,2023-04-25,2023-05-24,2023-05-30,10派2元(含税),2023-06-05,2023-06-06,1371.20万,实施方案,25.97%,--
2023中报,2023-08-18,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-03-29,2024-04-22,2024-04-29,10派3元(含税),2024-05-08,2024-05-09,2470.80万,实施方案,47.62%,--
2024中报,2024-08-29,2024-09-18,2024-09-24,10派1.5元(含税),2024-09-30,2024-10-08,1235.40万,实施方案,78.95%,--
2024年报,2025-03-31,2025-04-24,,10派1元(含税),,,823.60万,股东大会预案,33.33%,--
