报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,AH分红总额,方案进度,股利支付率,税前分红率
2021年报,2022-03-18,2022-05-20,2022-06-01,10派1.7元(含税),2022-06-07,2022-06-08,155.56亿,实施方案,54.84%,4.35%
2022中报,2022-08-17,,2022-09-01,10派1.2元(含税),2022-09-07,2022-09-08,109.81亿,实施方案,60%,3.14%
2022年报,2023-03-23,2023-05-24,2023-06-02,10派0.76元(含税),2023-06-08,2023-06-09,69.55亿,实施方案,25.33%,1.23%
2023中报,2023-08-09,,2023-08-24,10派1.432元(含税),2023-08-30,2023-08-31,131.04亿,实施方案,65.09%,2.41%
2023年报,2024-03-27,2024-05-28,2024-06-06,10派0.9元(含税),2024-06-12,2024-06-13,82.36亿,实施方案,27.27%,1.55%
2024中报,2024-08-21,,2024-09-04,10派1.671元(含税),2024-09-10,2024-09-11,152.91亿,实施方案,69.63%,2.7%
2024年报,2025-03-26,2025-05-22,,10派0.9270元(含税),,,71.96亿,股东大会预案,25.75%,--
