报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2019中报,2019-08-26,2019-09-11,2019-10-30,10派1元(含税),2019-11-05,2019-11-06,4955.00万,实施方案,47.62%,0.3%
2019年报,2020-04-23,2020-05-14,2020-06-12,10派1元(含税),2020-06-18,2020-06-19,4955.00万,实施方案,25%,0.45%
2020中报,2020-08-04,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-04-15,2021-05-06,2021-05-10,10派0.83元(含税),2021-05-14,2021-05-17,4112.65万,实施方案,20.24%,0.27%
2021中报,2021-07-29,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-23,2022-05-13,2022-06-27,10派0.9元(含税),2022-07-01,2022-07-04,4460.50万,实施方案,10.84%,0.19%
2022中报,2022-08-09,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-21,2023-05-11,2023-06-29,10派1元(含税),2023-07-05,2023-07-06,5492.94万,实施方案,7.94%,0.3%
2023中报,2023-08-25,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-20,2024-05-10,2024-06-26,10派1.82元(含税),2024-07-02,2024-07-03,1.00亿,实施方案,13.38%,0.61%
2024中报,2024-08-24,,,不分配不转增,,,--,董事会预案,--,--
2025中报,2025-04-29,2025-05-20,,分红金额不得超过当期归属于公司股东净利润。,,,--,股东大会预案,--,--
2024年报,2025-04-29,2025-05-20,,10派2元(含税),,,1.10亿,股东大会预案,28.99%,--
