报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2019中报,2019-08-30,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-04-29,2020-05-20,2020-05-27,10派0.26元(含税),2020-06-01,2020-06-02,1068.16万,实施方案,9.29%,0.19%
2020中报,2020-08-28,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-04-28,2021-05-19,2021-06-07,10派0.68元(含税),2021-06-10,2021-06-11,2793.84万,实施方案,10%,0.8%
2021中报,2021-08-31,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-29,2022-05-20,2022-05-30,10派0.24元(含税),2022-06-07,2022-06-08,1005.84万,实施方案,10%,0.28%
2022中报,2022-08-30,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-29,2023-05-20,2023-06-02,10派0.2512元(含税),2023-06-07,2023-06-08,1053.71万,实施方案,10.05%,0.29%
2023中报,2023-08-30,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-29,2024-05-25,2024-06-24,10派0.4873元(含税),2024-06-27,2024-06-28,2656.69万,实施方案,24.37%,--
