报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2017中报,2017-08-29,,,不分配不转增,,,--,董事会预案,--,--
2017年报,2018-04-25,2018-05-18,2018-05-26,10转8股派2.00元(含税),2018-05-31,2018-06-01,1600.00万,实施方案,13.16%,0.37%
2018中报,2018-08-30,,,不分配不转增,,,--,董事会预案,--,--
2018年报,2019-04-25,2019-05-16,2019-05-24,10转5股派1.00元(含税),2019-05-30,2019-05-31,1451.21万,实施方案,12.66%,0.44%
2019中报,2019-08-30,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-04-29,2020-05-21,2020-06-10,10派1.2元(含税),2020-06-17,2020-06-18,2611.34万,实施方案,38.71%,0.59%
2020中报,2020-08-28,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-04-27,2021-05-19,2021-05-22,10转6股派1.7元(含税),2021-05-27,2021-05-28,3710.73万,实施方案,20.99%,0.56%
2021中报,2021-08-30,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-28,2022-05-21,2022-05-25,10派1.13元(含税),2022-05-31,2022-06-01,4501.95万,实施方案,17.94%,0.47%
2022中报,2022-08-27,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-28,2023-05-20,2023-05-24,10派1.25元(含税),2023-05-31,2023-06-01,5020.95万,实施方案,19.91%,0.45%
2023中报,2023-08-30,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-25,2024-05-16,2024-05-20,10派1.1元(含税),2024-05-27,2024-05-28,4469.57万,实施方案,17.49%,--
