报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2015中报,2015-08-20,,,不分配不转增,,,--,董事会预案,--,--
2015年报,2016-04-15,2016-05-11,2016-06-07,10派4.0元(含税),2016-06-14,2016-06-15,1.04亿,实施方案,62.5%,1.38%
2016中报,2016-08-20,,,不分配不转增,,,--,董事会预案,--,--
2016年报,2017-04-15,2017-05-11,2017-05-27,10派1.20元(含税),2017-06-06,2017-06-07,3120.00万,实施方案,20.34%,0.54%
2017中报,2017-08-19,,,不分配不转增,,,--,董事会预案,--,--
2017年报,2018-03-24,2018-04-21,2018-05-03,10转4股派4.00元(含税),2018-05-09,2018-05-10,1.04亿,实施方案,64.52%,1.91%
2018中报,2018-08-11,,,不分配不转增,,,--,董事会预案,--,--
2018年报,2019-04-27,2019-05-18,2019-05-30,10转4股派4.50元(含税),2019-06-05,2019-06-06,1.64亿,实施方案,90%,3.96%
2019中报,2019-08-31,2019-09-21,2019-09-27,10派2元(含税),2019-10-09,2019-10-10,1.02亿,实施方案,95.24%,2.39%
2019年报,2020-04-18,2020-05-09,2020-05-20,10转4股派2.00元(含税),2020-05-25,2020-05-26,1.02亿,实施方案,50%,1.89%
2020中报,2020-08-08,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-04-17,2021-05-14,2021-05-25,10派2元(含税),2021-05-28,2021-05-31,1.43亿,实施方案,90.91%,2.22%
2021中报,2021-08-21,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-30,2022-05-21,2022-06-29,10派1元(含税),2022-07-04,2022-07-05,7176.08万,实施方案,111.11%,1.49%
2022中报,2022-08-27,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-22,2023-05-25,,不分配不转增,,,--,股东大会预案,--,--
2023中报,2023-08-26,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-20,2024-05-18,,不分配不转增,,,--,股东大会预案,--,--
