报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2016年报,2017-05-15,2017-05-31,2017-06-08,10派73.90元(含税),2017-06-15,2017-06-16,2.94亿,实施方案,959.74%,--
2017中报,2017-09-22,2017-10-09,2017-10-11,10转80股,2017-10-18,2017-10-19,--,实施方案,--,--
2017年报,2018-04-13,2018-05-04,2018-05-08,10派4.92元(含税),2018-05-15,2018-05-16,1.80亿,实施方案,54.07%,--
2020年报,2021-03-31,2021-04-20,2021-04-23,10派8元(含税),2021-04-28,2021-04-29,3.25亿,实施方案,35.56%,0.47%
2021中报,2021-08-20,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-12,2022-05-10,2022-05-13,10派8元(含税),2022-05-18,2022-05-19,3.25亿,实施方案,33.06%,1.31%
2022中报,2022-08-25,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-19,2023-05-09,2023-05-12,10派12元(含税),2023-05-17,2023-05-18,4.88亿,实施方案,42.7%,1.69%
2023中报,2023-08-30,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-25,2024-05-15,2024-05-17,10转3股派20元(含税),2024-05-23,2024-05-24,8.13亿,实施方案,50.34%,--
