报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2016年报,2017-05-18,2017-06-08,2017-07-26,10派1.5元(含税),2017-07-31,2017-08-01,4320.00万,实施方案,24.19%,0.87%
2017中报,2017-08-18,,,不分配不转增,,,--,董事会预案,--,--
2017年报,2018-04-24,2018-05-15,2018-06-01,10转7股派1.6元(含税),2018-06-08,2018-06-11,4608.00万,实施方案,39.02%,1.1%
2018中报,2018-08-06,,,不分配不转增,,,--,董事会预案,--,--
2018年报,2019-04-26,2019-05-28,2019-07-18,10派0.40元(含税),2019-07-24,2019-07-25,1944.50万,实施方案,33.33%,0.68%
2019中报,2019-08-16,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-04-27,2020-05-18,2020-07-09,10派0.2元(含税),2020-07-15,2020-07-16,972.25万,实施方案,25%,0.39%
2020中报,2020-08-20,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-04-16,2021-05-12,2021-06-19,10派0.2元(含税),2021-06-24,2021-06-25,972.25万,实施方案,22.22%,0.26%
2021中报,2021-08-13,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-07,2022-04-29,2022-05-10,10派0.5元(含税),2022-05-13,2022-05-16,2448.02万,实施方案,23.81%,0.97%
2022中报,2022-08-20,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-26,2023-06-08,2023-07-20,10派0.5元(含税),2023-07-25,2023-07-26,2448.02万,实施方案,45.45%,0.92%
2023中报,2023-08-26,,,不分配不转增,,,--,董事会预案,--,--
2024三季报,2024-04-25,2024-05-17,,派发现金股利总金额不超过当期净利润,,,--,股东大会预案,--,--
2023年报,2024-04-25,2024-05-17,2024-06-14,10派0.2元(含税),2024-06-20,2024-06-21,1051.09万,实施方案,100%,0.07%
