报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2014年报,2015-04-27,2015-05-18,,不分配不转增,,,--,股东大会预案,--,--
2015中报,2015-08-18,,,不分配不转增,,,--,董事会预案,--,--
2015年报,2016-04-06,2016-04-27,,不分配不转增,,,--,股东大会预案,--,--
2016中报,2016-10-18,2016-11-02,2016-11-07,10派1.5元(含税),2016-11-14,2016-11-15,540.00万,实施方案,60%,--
2016年报,2017-04-07,2017-04-28,2017-05-05,10送1股转3股派2.00元(含税),2017-05-12,2017-05-15,726.00万,实施方案,33.09%,--
2017中报,2017-08-15,,,不分配不转增,,,--,董事会预案,--,--
2017年报,2018-04-16,2018-05-07,2018-05-10,10派2.5元(含税),2018-05-17,2018-05-18,1368.38万,实施方案,54.35%,--
2018中报,2018-08-16,2018-09-03,2018-09-05,10转4股,2018-09-11,2018-09-12,--,实施方案,--,--
2018三季报,2018-10-25,2018-11-13,2018-11-15,10派1元(含税),2018-11-22,2018-11-23,769.09万,实施方案,21.74%,--
2018年报,2019-04-19,2019-05-10,2019-05-14,10派2元(含税),2019-05-20,2019-05-21,1578.18万,实施方案,32.79%,--
2019中报,2019-08-16,2019-09-02,2019-09-09,10送1股转1股,2019-09-16,2019-09-17,--,实施方案,--,--
2019年报,2020-03-27,2020-04-13,,不分配不转增,,,--,股东大会预案,--,--
2020中报,2020-07-30,2020-08-18,2020-08-20,10派2元(含税),2020-08-26,2020-08-27,2269.82万,实施方案,86.96%,--
2020三季报,2020-11-25,2020-12-14,2020-12-15,10派3元(含税),2020-12-22,2020-12-23,3419.87万,实施方案,68.18%,--
2020年报,2021-04-16,2021-05-10,2021-05-12,10派1.5元(含税),2021-05-19,2021-05-20,1725.99万,实施方案,22.73%,--
2021中报,2021-08-26,2021-09-13,2021-09-15,10派1.50元(含税),2021-09-23,2021-09-24,1725.99万,实施方案,65.22%,--
2021三季报,2021-11-30,2021-12-16,2021-12-17,10派1.50元(含税),2021-12-24,2021-12-27,1725.99万,实施方案,34.09%,--
2021年报,2022-04-19,2022-05-11,2022-06-09,10转3股派1.5元(含税),2022-06-15,2022-06-16,1711.34万,实施方案,24.59%,--
2022中报,2022-08-25,2022-09-14,2022-09-15,10派1.20元(含税),2022-09-22,2022-09-23,1763.16万,实施方案,52.17%,--
2022年报,2023-04-19,2023-05-12,2023-05-16,10派1.2元(含税),2023-05-22,2023-05-23,1789.75万,实施方案,41.38%,--
2023中报,2023-08-25,,,不分配不转增,,,--,董事会预案,--,--
2023三季报,2023-11-21,2023-12-08,2023-12-11,10派1元(含税),2023-12-18,2023-12-19,1490.57万,实施方案,142.86%,--
2023年报,2024-04-19,2024-05-13,2024-05-30,10派1.5元(含税),2024-06-06,2024-06-07,2235.27万,实施方案,214.29%,--
2024中报,2024-08-27,,,不分配不转增,,,--,董事会预案,--,--
2024三季报,2024-10-30,2024-11-14,2024-11-15,10派1.2元(含税),2024-11-22,2024-11-25,1786.58万,实施方案,100%,--
2024年报,2025-04-18,,,10派1.5元(含税),,,2173.91万,董事会预案,136.36%,--
