报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2017年报,2018-06-09,2018-06-30,,不分配不转增,,,--,股东大会预案,--,--
2018中报,2018-08-14,,,不分配不转增,,,--,董事会预案,--,--
2018年报,2019-03-30,2019-05-20,2019-06-14,10派1.29元(含税),2019-06-19,2019-06-20,25.60亿,实施方案,14.33%,1.09%
2019中报,2019-08-14,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-03-31,2020-05-29,2020-06-20,10派2元(含税),2020-06-29,2020-06-30,39.74亿,实施方案,21.28%,1.31%
2020中报,2020-08-12,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-03-30,2021-06-09,2021-07-20,10派2.5元(含税),2021-07-26,2021-07-27,49.67亿,实施方案,28.41%,2.15%
2021中报,2021-08-11,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-03-23,2022-06-24,2022-07-30,10派5元(含税),2022-08-04,2022-08-05,98.91亿,实施方案,49.5%,5.06%
2022中报,2022-08-10,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-03-15,2023-06-03,2023-07-22,10派5.5元(含税),2023-07-27,2023-07-28,109.25亿,实施方案,53.92%,2.43%
2023中报,2023-08-09,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-03-14,2024-06-25,2024-08-08,10派5.8元(含税),2024-08-14,2024-08-15,115.23亿,实施方案,54.72%,2.71%
2024中报,2024-08-14,,,不分配不转增,,,--,董事会预案,--,--
2024年报,2025-04-30,,,10派6.4元(含税),,,127.09亿,董事会预案,54.7%,--
