报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2015中报,2015-08-25,2015-09-11,2015-10-15,10派3.0元(含税),2015-10-21,2015-10-22,2640.00万,实施方案,33.71%,0.37%
2015年报,2016-03-26,2016-04-29,2016-05-10,10转10股,2016-05-16,2016-05-17,--,实施方案,--,--
2016中报,2016-08-20,,,不分配不转增,,,--,董事会预案,--,--
2016年报,2017-03-08,2017-04-05,2017-05-09,10派1.5元(含税),2017-05-15,2017-05-16,2640.00万,实施方案,18.29%,0.19%
2017中报,2017-08-19,,,不分配不转增,,,--,董事会预案,--,--
2017年报,2018-04-28,2018-06-06,2018-07-06,10转8股派5元(含税),2018-07-12,2018-07-13,9524.23万,实施方案,41.67%,0.67%
2018中报,2018-08-29,,,不分配不转增,,,--,董事会预案,--,--
2018年报,2019-04-26,2019-05-17,2019-06-03,10派2.20元(含税),2019-06-10,2019-06-11,7530.01万,实施方案,23.91%,0.66%
2019中报,2019-08-28,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-03-31,2020-04-24,2020-05-08,10派2.5元(含税),2020-05-14,2020-05-15,8544.43万,实施方案,21.93%,0.3%
2020中报,2020-08-28,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-03-31,2021-04-23,2021-05-19,10转3股派5元(含税),2021-05-25,2021-05-26,1.71亿,实施方案,26.74%,0.52%
2021中报,2021-08-26,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-25,2022-05-20,2022-06-08,10派3元(含税),2022-06-13,2022-06-14,1.33亿,实施方案,20.98%,0.75%
2022中报,2022-08-26,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-03-31,2023-04-21,2023-05-11,10派5元(含税),2023-05-17,2023-05-18,2.21亿,实施方案,18.45%,1.64%
2023中报,2023-08-16,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-22,2024-05-16,2024-05-29,10派4元(含税),2024-06-04,2024-06-05,1.87亿,实施方案,36.36%,--
