报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2009年报,2010-03-27,2010-04-19,2010-05-04,10转增10股派3元(含税),2010-05-06,2010-05-07,2083.50万,实施方案,32.97%,0.72%
2010中报,2010-08-21,,,不分配不转增,,,--,董事会预案,--,--
2010年报,2011-03-26,2011-04-19,2011-05-11,10派1元(含税),2011-05-16,2011-05-17,1389.00万,实施方案,26.32%,0.65%
2011中报,2011-08-19,,,不分配不转增,,,--,董事会预案,--,--
2011年报,2012-04-20,2012-05-19,2012-06-11,10派1元(含税),2012-06-15,2012-06-18,1389.00万,实施方案,34.48%,1.2%
2012中报,2012-08-07,,,不分配不转增,,,--,董事会预案,--,--
2012年报,2013-03-19,2013-05-10,2013-06-03,10转10股派2元(含税),2013-06-07,2013-06-13,2778.00万,实施方案,7.09%,1.45%
2013中报,2013-08-23,,,不分配不转增,,,--,董事会预案,--,--
2013年报,2014-04-19,2014-05-28,2014-06-24,10派0.50元(含税),2014-06-26,2014-06-27,1389.00万,实施方案,166.67%,0.81%
2014中报,2014-08-26,,,不分配不转增,,,--,董事会预案,--,--
2014年报,2015-04-17,2015-05-08,,不分配不转增,,,--,股东大会预案,--,--
2015中报,2015-08-26,,,不分配不转增,,,--,董事会预案,--,--
2015年报,2016-04-21,2016-05-31,,不分配不转增,,,--,股东大会预案,--,--
2016中报,2016-08-27,,,不分配不转增,,,--,董事会预案,--,--
2016年报,2017-04-25,2017-05-25,2017-07-07,10派1.00元(含税),2017-07-13,2017-07-14,3461.87万,实施方案,25.64%,0.94%
2017中报,2017-08-26,,,不分配不转增,,,--,董事会预案,--,--
2017年报,2018-04-23,2018-05-25,2018-07-16,10派0.5元(含税),2018-07-23,2018-07-24,1715.16万,实施方案,17.24%,0.83%
2018中报,2018-08-21,,,不分配不转增,,,--,董事会预案,--,--
2018年报,2019-04-26,2019-05-17,2019-07-09,10派0.5元(含税),2019-07-15,2019-07-16,1715.16万,实施方案,38.46%,0.83%
2019中报,2019-08-28,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-04-25,2020-05-27,2020-07-17,10派0.499907元(含税),2020-07-23,2020-07-24,1715.16万,实施方案,33.33%,0.69%
2020中报,2020-08-28,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-04-27,2021-05-26,2021-07-08,10转3.998922股派0.499865元(含税),2021-07-13,2021-07-14,1902.00万,实施方案,24.99%,0.41%
2021中报,2021-08-26,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-25,2022-05-18,2022-05-19,10派0.499992元(含税),2022-05-26,2022-05-27,2938.23万,实施方案,15.15%,0.72%
2022中报,2022-08-26,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-22,2023-05-16,2023-06-20,10派0.599966元(含税),2023-06-28,2023-06-29,3525.94万,实施方案,24%,0.95%
2023中报,2023-08-26,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-20,2024-05-24,2024-07-04,10派0.7元(含税),2024-07-10,2024-07-11,4098.30万,实施方案,43.75%,1.3%
2024中报,2024-08-29,,,不分配不转增,,,--,董事会预案,--,--
2024年报,2025-04-24,2025-05-22,,10派0.6元(含税),,,3617.10万,股东大会预案,-6.45%,--
