报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2014年报,2015-07-07,2015-07-23,2015-07-31,10派4.00元(含税),2015-08-06,2015-08-07,3.20亿,实施方案,58.82%,1.24%
2015中报,2015-08-19,,,不分配不转增,,,--,董事会预案,--,--
2015年报,2016-04-29,2016-05-26,2016-07-15,10派5元(含税),2016-07-21,2016-07-22,4.00亿,实施方案,72.46%,1.85%
2016中报,2016-08-16,,,不分配不转增,,,--,董事会预案,--,--
2016年报,2017-03-21,2017-04-12,2017-04-20,10派6元(含税),2017-04-26,2017-04-27,4.80亿,实施方案,70.59%,2.66%
2017中报,2017-08-19,,,不分配不转增,,,--,董事会预案,--,--
2017年报,2018-04-24,2018-05-19,2018-06-05,10派7.00元(含税),2018-06-11,2018-06-12,5.60亿,实施方案,84.34%,3.48%
2018中报,2018-08-25,,,不分配不转增,,,--,董事会预案,--,--
2018年报,2019-04-30,2019-05-22,2019-05-30,10派7.00元(含税),2019-06-05,2019-06-06,5.60亿,实施方案,72.16%,4.19%
2019中报,2019-08-08,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-04-25,2020-05-16,2020-06-17,10派7.00元(含税),2020-06-23,2020-06-24,5.60亿,实施方案,60.34%,3.01%
2020中报,2020-08-29,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-04-24,2021-05-18,2021-06-02,10派7元(含税),2021-06-08,2021-06-09,5.60亿,实施方案,58.82%,1.59%
2021中报,2021-08-25,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-26,2022-05-17,2022-05-24,10派9元(含税),2022-05-30,2022-05-31,7.20亿,实施方案,52.02%,1.54%
2022中报,2022-08-27,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-26,2023-05-25,2023-06-03,10派11元(含税),2023-06-08,2023-06-09,8.80亿,实施方案,51.64%,1.94%
2023中报,2023-08-19,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-26,2024-05-18,2024-05-30,10派13元(含税),2024-06-05,2024-06-06,10.40亿,实施方案,45.45%,--
