报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2015年报,2016-04-08,2016-05-03,,不分配不转增,,,--,股东大会预案,--,--
2016中报,2016-08-29,,,不分配不转增,,,--,董事会预案,--,--
2016年报,2017-04-27,2017-05-18,2017-06-23,10派1元(含税),2017-06-30,2017-07-03,750.00万,实施方案,23.18%,--
2017中报,2017-08-30,,,不分配不转增,,,--,董事会预案,--,--
2017年报,2018-04-23,2018-05-17,2018-06-21,10派1.50元(含税),2018-06-28,2018-06-29,1125.00万,实施方案,62.42%,--
2018中报,2018-12-13,2019-01-02,2019-02-18,10派2元(含税),2019-02-22,2019-02-25,1500.00万,实施方案,90.91%,--
2021中报,2021-08-26,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-03-19,2022-04-12,2022-05-13,10派2元(含税),2022-05-20,2022-05-23,2000.00万,实施方案,23.6%,0.67%
2022中报,2022-08-30,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-22,2023-05-16,2023-06-17,10派0.4元(含税),2023-06-27,2023-06-28,400.00万,实施方案,10.08%,0.2%
2023中报,2023-08-29,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-23,2024-05-17,,不分配不转增,,,--,股东大会预案,--,--
