报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
1994年报,1995-05-20,1995-06-24,1995-08-09,10送1股派0.7元,1995-08-23,1995-08-24,832.00万,实施方案,--,1.79%
1995年报,1996-05-18,1996-06-24,1996-08-23,10派0.57元,1996-08-28,1996-08-29,746.00万,实施方案,--,1.06%
1996年报,1997-04-26,1997-06-21,1997-08-15,10派0.6元,1997-08-20,1997-08-21,785.00万,实施方案,--,0.65%
1997年报,1998-04-21,1998-06-27,1998-08-22,10派0.37元,1998-08-26,1998-08-27,484.00万,实施方案,--,0.3%
1998中报,1998-08-20,,,不分配不转增,,,--,董事会预案,--,--
1998年报,1999-04-17,1999-06-12,,不分配不转增,,,--,股东大会预案,--,--
1999中报,1999-07-31,,,不分配不转增,,,--,董事会预案,--,--
1999年报,2000-04-15,2000-06-10,2000-07-21,10派0.8元(含税),2000-07-27,2000-07-28,1046.00万,实施方案,33.76%,0.33%
2000中报,2000-08-05,,,不分配不转增,,,--,董事会预案,--,--
2000年报,2001-03-03,2001-05-09,2001-06-15,10派1元(含税),2001-06-22,2001-06-25,1308.00万,实施方案,41.15%,0.49%
2001中报,2001-08-03,,,不分配不转增,,,--,董事会预案,--,--
2001年报,2002-03-02,2002-05-10,2002-06-20,10派1元(含税),2002-06-26,2002-06-27,1308.12万,实施方案,35.97%,0.58%
2002中报,2002-08-17,,,不分配不转增,,,--,董事会预案,--,--
2002年报,2003-04-12,2003-05-20,2003-06-06,10转增3股派2元(含税),2003-06-12,2003-06-13,2985.44万,实施方案,62.11%,1.36%
2003中报,2003-08-20,,,不分配不转增,,,--,董事会预案,--,--
2003年报,2004-03-27,2004-06-29,2004-08-03,10派1.2元(含税),2004-08-09,2004-08-10,2328.64万,实施方案,52.17%,1.54%
2004中报,2004-08-07,,,不分配不转增,,,--,董事会预案,--,--
2004年报,2005-04-02,2005-05-28,2005-07-06,10派0.8元(含税),2005-07-12,2005-07-13,1552.43万,实施方案,61.54%,1.67%
2005中报,2005-08-20,,,不分配不转增,,,--,董事会预案,--,--
2005年报,2006-04-01,2006-05-27,2006-06-23,10派1.1元(含税),2006-06-29,2006-06-30,2134.59万,实施方案,52.38%,2.08%
2006中报,2006-08-19,,,不分配不转增,,,--,董事会预案,--,--
