报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2019中报,2019-08-30,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-04-29,2020-05-21,2020-06-12,10派2.5元(含税),2020-06-19,2020-06-22,1.00亿,实施方案,39.68%,0.31%
2020中报,2020-08-21,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-03-27,2021-04-23,2021-06-11,10派2.52元(含税),2021-06-18,2021-06-21,1.00亿,实施方案,33.6%,0.52%
2021中报,2021-08-17,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-23,2022-05-31,2022-06-10,10派2.2元(含税),2022-06-17,2022-06-20,8822.00万,实施方案,21.36%,0.96%
2022中报,2022-08-20,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-26,2023-05-31,2023-07-13,10派1.612元(含税),2023-07-20,2023-07-21,6432.18万,实施方案,50.38%,0.82%
2023中报,2023-08-29,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-03-26,2024-04-25,2024-05-14,10派2.51元(含税),2024-05-20,2024-05-21,1.00亿,实施方案,45.64%,0.97%
2024中报,2024-08-29,,,不分配不转增,,,--,董事会预案,--,--
2024三季报,2024-11-30,2024-12-17,2025-01-17,10派1.25元(含税),2025-01-23,2025-01-24,5009.12万,实施方案,14.53%,0.38%
2024年报,2025-03-28,2025-04-21,2025-04-23,10派1.25元(含税),2025-04-29,2025-04-30,5009.12万,实施方案,12.25%,--
